SMILES,Temp,K,lnK,lnA,splits,temp_input,lnA_input,K_target,Train_order,,Temp_max,1073.1
C=C(c1ccccc1)CC(C)(c2ccccc2)C,536.635,0.090519607,-2.402188794,-3.076460926,val,1.99968321112115,-3.30273100655782,-1.04508269246409,,,,
C=C(c1ccccc1)CC(C)(c2ccccc2)C,614,0.079263,-2.534983842,-3.076460926,val,1.74771986970684,-3.30273100655782,-1.48971699070792,,,,
CCCCCOCCCCC,203.72,0.134708507,-2.004642041,-3.133193361,692,5.26752405262124,-3.49268678279948,0.286013038901374,,,,
CCCCCOCCCCC,277.79,0.11950638,-2.124385517,-3.133193361,692,3.86299002843875,-3.49268678279948,-0.114921011143458,,,,
CCCCCOCCCCC,351.86,0.104304254,-2.260443135,-3.133193361,692,3.04979253112033,-3.49268678279948,-0.570479289944322,,,,
CCCCCOCCCCC,425.93,0.089102127,-2.417972075,-3.133193361,692,2.5194280750358,-3.49268678279948,-1.09792945276964,,,,
CCCCCOCCCCC,500,0.0739,-2.605042451,-3.133193361,692,2.1462,-3.49268678279948,-1.72429245807516,,,,
C1OCCOC1,284.95,0.165154635,-1.800873062,-3.16873145,693,3.76592384628882,-3.61167806674737,0.968287553998715,,,,
C1OCCOC1,307.33,0.154351809,-1.868520808,-3.16873145,693,3.4916864608076,-3.61167806674737,0.741784318196674,,,,
C1OCCOC1,329.71,0.143548983,-1.941078957,-3.16873145,693,3.25467835370477,-3.61167806674737,0.498839704309515,,,,
C1OCCOC1,352.09,0.132746157,-2.019316568,-3.16873145,693,3.04780027833792,-3.61167806674737,0.236878691552027,,,,
C1OCCOC1,374.47,0.121943331,-2.104198842,-3.16873145,693,2.86565011883462,-3.61167806674737,-0.0473304781553506,,,,
CCOCOCC,206.65,0.147367339,-1.914826908,-3.072891995,694,5.19283813210743,-3.29078124521833,0.586738775550318,,,,
CCOCOCC,259.7875,0.132259816,-2.022986989,-3.072891995,694,4.13068373189626,-3.29078124521833,0.224589113814199,,,,
CCOCOCC,312.925,0.117152293,-2.144280539,-3.072891995,694,3.42925621155229,-3.29078124521833,-0.181535009773254,,,,
CCOCOCC,366.0625,0.102044771,-2.282343634,-3.072891995,694,2.9314666211371,-3.29078124521833,-0.643808176455624,,,,
CCOCOCC,419.2,0.086937248,-2.442568708,-3.072891995,694,2.55987595419847,-3.29078124521833,-1.18028573651537,,,,
O1COCCC1,228.15,0.182196849,-1.702667591,-2.856412731,695,4.7034845496384,-2.56594920454628,1.29710644701791,,,,
O1COCCC1,289.1125,0.163310056,-1.812104699,-2.856412731,695,3.71170392148385,-2.56594920454628,0.930680948098588,,,,
O1COCCC1,350.075,0.144423264,-1.935006956,-2.856412731,695,3.06534314075555,-2.56594920454628,0.519170431578583,,,,
O1COCCC1,411.0375,0.125536472,-2.075158948,-2.856412731,695,2.61071070157832,-2.56594920454628,0.049903063940026,,,,
O1COCCC1,472,0.10664968,-2.238205835,-2.856412731,695,2.27351694915254,-2.56594920454628,-0.496022701168981,,,,
CCCCCCCCSCCCCCCCC,285,0.10480875,-2.255618018,-3.419613163,696,3.76526315789474,-4.45169895669778,-0.554323472814458,,,,
CCCCCCCCSCCCCCCCC,364,0.093729,-2.367347639,-3.419613163,696,2.94807692307692,-4.45169895669778,-0.928424934989351,,,,
CCCCCCCCSCCCCCCCC,443,0.08264925,-2.493149529,-3.419613163,696,2.42234762979684,-4.45169895669778,-1.34964421929503,,,,
CCCCCCCCSCCCCCCCC,522,0.0715695,-2.637086273,-3.419613163,696,2.05574712643678,-4.45169895669778,-1.83158397626506,,,,
CCCCCCCCSCCCCCCCC,601,0.06048975,-2.80528135,-3.419613163,696,1.78552412645591,-4.45169895669778,-2.39474729565301,,,,
CCCCCCCCNCCCCCCCC,287.77,0.122167444,-2.102362683,-3.331200885,697,3.72901970323522,-4.15567036393979,-0.0411825134478924,,,,
CCCCCCCCNCCCCCCCC,362.5775,0.109026011,-2.216168796,-3.331200885,697,2.95964311078321,-4.15567036393979,-0.422236641231436,,,,
CCCCCCCCNCCCCCCCC,437.385,0.095884577,-2.344610133,-3.331200885,697,2.45344490551802,-4.15567036393979,-0.852293519124168,,,,
CCCCCCCCNCCCCCCCC,512.1925,0.082743144,-2.492014126,-3.331200885,697,2.09511072497157,-4.15567036393979,-1.3458425781666,,,,
CCCCCCCCNCCCCCCCC,587,0.06960171,-2.664966143,-3.331200885,697,1.82810902896082,-4.15567036393979,-1.92493343936084,,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,280.65,0.141906768,-1.952585004,-3.161537352,698,3.82362373062533,-3.58759025049291,0.460314298351564,,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,379.9875,0.125213101,-2.077738188,-3.161537352,698,2.82404026448238,-3.58759025049291,0.041267059927267,,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,479.325,0.108519434,-2.220826009,-3.161537352,698,2.23877327491785,-3.58759025049291,-0.437830269647664,,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,578.6625,0.091825767,-2.387862336,-3.161537352,698,1.85444883675718,-3.58759025049291,-0.99711377573799,,,,
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,678,0.0751321,-2.588507381,-3.161537352,698,1.58274336283186,-3.58759025049291,-1.6689285016883,,,,
CCCCCCCCOCCCCCCCC,265.55,0.10397281,-2.263625856,-3.407667006,699,4.04104688382602,-4.41169994156579,-0.581135914115586,,,,
CCCCCCCCOCCCCCCCC,340.4125,0.093057858,-2.374533856,-3.407667006,699,3.15235192597217,-4.41169994156579,-0.952486363490985,,,,
CCCCCCCCOCCCCCCCC,415.275,0.082142905,-2.499294805,-3.407667006,699,2.58407079646018,-4.41169994156579,-1.37022029139205,,,,
CCCCCCCCOCCCCCCCC,490.1375,0.071227953,-2.641869946,-3.407667006,699,2.18938563158297,-4.41169994156579,-1.84760102749865,,,,
CCCCCCCCOCCCCCCCC,565,0.060313,-2.80820761,-3.407667006,699,1.89929203539823,-4.41169994156579,-2.40454521794888,,,,
CC(C)C(C)CCCCCCCC,202.55,0.141253206,-1.957201215,-2.702657627,700,5.29795112317946,-2.05113488128591,0.444857955894197,,,,
CC(C)C(C)CCCCCCCC,276.775,0.129645158,-2.042954116,-2.702657627,700,3.87715653509168,-2.05113488128591,0.157733687837843,,,,
CC(C)C(C)CCCCCCCC,351,0.11803711,-2.136756212,-2.702657627,700,3.05726495726496,-2.05113488128591,-0.156341496116012,,,,
CC(C)C(C)CCCCCCCC,425.225,0.106429062,-2.240276598,-2.702657627,700,2.52360515021459,-2.05113488128591,-0.502956184511931,,,,
CC(C)C(C)CCCCCCCC,499.45,0.094821015,-2.355764222,-2.702657627,700,2.14856341976174,-2.05113488128591,-0.889640473018594,,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,222.15,0.175555228,-1.739801595,-2.638843738,701,4.83051991897367,-1.83746845184402,1.17277160126731,,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,284.9,0.161822762,-1.821253606,-2.638843738,701,3.76658476658477,-1.83746845184402,0.900047894344632,,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,347.65,0.147085981,-1.916737961,-2.638843738,701,3.08672515460952,-1.83746845184402,0.580340045158189,,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,410.4,0.131344885,-2.029928707,-2.638843738,701,2.61476608187135,-1.83746845184402,0.201346335126122,,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,473.15,0.114599474,-2.166312062,-2.638843738,701,2.26799112332241,-1.83746845184402,-0.255302600627605,,,,
CC1=CSC=C1C,216,0.15002216,-1.896972262,-2.701874904,702,4.96805555555556,-2.04851410967533,0.646521034860184,,,,
CC1=CSC=C1C,266.5375,0.138904415,-1.973969242,-2.701874904,702,4.02607513014116,-2.04851410967533,0.388713995480261,,,,
CC1=CSC=C1C,317.075,0.127786671,-2.05739304,-2.701874904,702,3.38437278246472,-2.04851410967533,0.109388204050405,,,,
CC1=CSC=C1C,367.6125,0.116668926,-2.148415047,-2.701874904,702,2.91910639600122,-2.04851410967533,-0.195378478267377,,,,
CC1=CSC=C1C,418.15,0.105551182,-2.248559311,-2.701874904,702,2.56630395790984,-2.04851410967533,-0.530688982818614,,,,
CC1=C(C)SC=C1,224.15,0.144270374,-1.936066146,-2.725357838,test,4.78741913896944,-2.12714142324651,0.515623972509139,,,,
CC1=C(C)SC=C1,271.8025,0.134172332,-2.008630244,-2.725357838,test,3.94808730604023,-2.12714142324651,0.272659439735846,,,,
CC1=C(C)SC=C1,319.455,0.124074291,-2.086874772,-2.725357838,test,3.35915856693431,-2.12714142324651,0.0106752669623234,,,,
CC1=C(C)SC=C1,367.1075,0.11397625,-2.171765188,-2.725357838,test,2.92312197380876,-2.12714142324651,-0.273561164397584,,,,
CC1=C(C)SC=C1,414.76,0.103878208,-2.264536139,-2.725357838,test,2.58727939049089,-2.12714142324651,-0.58418379164569,,,,
n1c(C)cccc1(C),267,0.13731128,-1.985504814,-2.857123441,test,4.01910112359551,-2.56832885685158,0.350089731712072,,,,
n1c(C)cccc1(C),304.55,0.128743872,-2.049930337,-2.857123441,test,3.52355934986045,-2.56832885685158,0.134375383628119,,,,
n1c(C)cccc1(C),342.1,0.120176464,-2.118794083,-2.857123441,test,3.13680210464776,-2.56832885685158,-0.0961993541975854,,,,
n1c(C)cccc1(C),379.65,0.111609056,-2.192753085,-2.857123441,test,2.82655077044646,-2.56832885685158,-0.343834408729774,,,,
n1c(C)cccc1(C),417.2,0.103041648,-2.272622023,-2.857123441,test,2.57214765100671,-2.56832885685158,-0.611257552393312,,,,
c1(C)cc(C)c(N)cc1,258.85,0.171524498,-1.763029177,-2.645197497,test,4.14564419548001,-1.85874258229334,1.09499927633489,,,,
c1(C)cc(C)c(N)cc1,315.8,0.158168584,-1.844093827,-2.645197497,test,3.39803673210893,-1.85874258229334,0.823572560444612,,,,
c1(C)cc(C)c(N)cc1,372.75,0.14481267,-1.932314303,-2.645197497,test,2.87887323943662,-1.85874258229334,0.528186173468817,,,,
c1(C)cc(C)c(N)cc1,429.7,0.131456756,-2.029077333,-2.645197497,test,2.49732371421922,-1.85874258229334,0.204196969142482,,,,
c1(C)cc(C)c(N)cc1,486.65,0.118100842,-2.136216426,-2.645197497,test,2.2050755162848,-1.85874258229334,-0.154534144313918,,,,
CC1(C)CO1,195.4,0.189446852,-1.663646758,-2.815065868,706,5.49181166837257,-2.42750854963128,1.42775891455454,,,,
CC1(C)CO1,246.53,0.169985751,-1.772040661,-2.815065868,706,4.35281710136697,-2.42750854963128,1.06482635253373,,,,
CC1(C)CO1,297.66,0.150524651,-1.893628416,-2.815065868,706,3.60511993549688,-2.42750854963128,0.657717149790956,,,,
CC1(C)CO1,348.79,0.13106355,-2.032072957,-2.815065868,706,3.0766363714556,-2.42750854963128,0.19416679712099,,,,
CC1(C)CO1,399.92,0.11160245,-2.192812279,-2.815065868,706,2.68328665733147,-2.42750854963128,-0.344032606501804,,,,
CC(C)CCCCC(C)C,219.15,0.116331694,-2.151309733,-3.098719694,707,4.89664613278576,-3.37725947609421,-0.20507068213816,,,,
CC(C)CCCCC(C)C,272.6175,0.106324183,-2.241262526,-3.098719694,707,3.93628435445267,-3.37725947609421,-0.506257342280999,,,,
CC(C)CCCCC(C)C,326.085,0.096316671,-2.340113865,-3.098719694,707,3.29085974515847,-3.37725947609421,-0.837238778778005,,,,
CC(C)CCCCC(C)C,379.5525,0.086309159,-2.449819562,-3.098719694,707,2.82727685893256,-3.37725947609421,-1.20456358744817,,,,
CC(C)CCCCC(C)C,433.02,0.076301647,-2.57306076,-3.098719694,707,2.47817652764307,-3.37725947609421,-1.61720897154006,,,,
CC(C)CCCC(C)CC,220,0.116718,-2.14799451,-3.091693389,val,4.87772727272727,-3.35373347689489,-0.193970404873854,,,,
CC(C)CCCC(C)CC,273.3825,0.106730134,-2.23745174,-3.091693389,val,3.92526953993032,-3.35373347689489,-0.493497783966239,,,,
CC(C)CCCC(C)CC,326.765,0.096742269,-2.335704862,-3.091693389,val,3.28401144553425,-3.35373347689489,-0.822476225622709,,,,
CC(C)CCCC(C)CC,380.1475,0.086754403,-2.444674109,-3.091693389,val,2.822851656265,-3.35373347689489,-1.18733519739705,,,,
CC(C)CCCC(C)CC,433.53,0.076766537,-2.56698645,-3.091693389,val,2.47526122759671,-3.35373347689489,-1.59687051310473,,,,
CC(C)CCC(C)CCC,188.65,0.122619029,-2.098673051,-3.00835539,709,5.68831168831169,-3.07469496408521,-0.0288286120049864,,,,
CC(C)CCC(C)CCC,249.4,0.111309202,-2.195443347,-3.00835539,709,4.30272654370489,-3.07469496408521,-0.352842144895222,,,,
CC(C)CCC(C)CCC,310.15,0.099999375,-2.302591348,-3.00835539,709,3.45993873931968,-3.07469496408521,-0.711603084782566,,,,
CC(C)CCC(C)CCC,370.9,0.088689547,-2.422613243,-3.00835539,709,2.8932326772715,-3.07469496408521,-1.11346935811846,,,,
CC(C)CCC(C)CCC,431.65,0.07737972,-2.559030555,-3.00835539,709,2.48604193212093,-3.07469496408521,-1.57023199123585,,,,
CC(C)CC(C)CCCC,190,0.1219161,-2.104422176,-3.015075306,710,5.64789473684211,-3.09719508875038,-0.0480782617350807,,,,
CC(C)CC(C)CCCC,249.7625,0.110751867,-2.200463009,-3.015075306,710,4.2964816575747,-3.09719508875038,-0.369649352124751,,,,
CC(C)CC(C)CCCC,309.525,0.099587635,-2.306717271,-3.015075306,710,3.46692512721105,-3.09719508875038,-0.725417808338472,,,,
CC(C)CC(C)CCCC,369.2875,0.088423402,-2.425618614,-3.015075306,710,2.90586602579291,-3.09719508875038,-1.12353216577336,,,,
CC(C)CC(C)CCCC,429.05,0.077259169,-2.560589671,-3.015075306,710,2.50110709707493,-3.09719508875038,-1.57545233987822,,,,
CC(C)C(C)CCCCC,163,0.13964177,-1.968674921,-2.628603103,711,6.58343558282209,-1.80317999285874,0.406440836488011,,,,
CC(C)C(C)CCCCC,231.615,0.128786191,-2.049601685,-2.628603103,711,4.63311961660514,-1.80317999285874,0.135475800801706,,,,
CC(C)C(C)CCCCC,300.23,0.117930612,-2.137658864,-2.628603103,711,3.57425973420378,-1.80317999285874,-0.159363822961953,,,,
CC(C)C(C)CCCCC,368.845,0.107075033,-2.234225451,-2.628603103,711,2.90935216689938,-1.80317999285874,-0.482695282163259,,,,
CC(C)C(C)CCCCC,437.46,0.096219453,-2.341123723,-2.628603103,711,2.45302427650528,-1.80317999285874,-0.840620060760416,,,,
CC(C)(C)CCCCCC,225,0.1154365,-2.159034684,-3.103892388,test,4.76933333333333,-3.39457907649618,-0.23093594005691,,,,
CC(C)(C)CCCCCC,276.2625,0.105796074,-2.246241866,-3.103892388,test,3.88434912447401,-3.39457907649618,-0.522929540378458,,,,
CC(C)(C)CCCCCC,327.525,0.096155649,-2.341787062,-3.103892388,test,3.27639111518205,-3.39457907649618,-0.842841101945346,,,,
CC(C)(C)CCCCCC,378.7875,0.086515223,-2.447434895,-3.103892388,test,2.83298683298683,-3.39457907649618,-1.19657906728677,,,,
CC(C)(C)CCCCCC,430.05,0.076874797,-2.565577194,-3.103892388,test,2.49529124520405,-3.39457907649618,-1.59215193690747,,,,
CC(C)C(C)CCCCCC,155.45,0.142729032,-1.946807327,-2.619468246,713,6.90318430363461,-1.77259398236418,0.479659548020622,,,,
CC(C)C(C)CCCCCC,231.375,0.13095762,-2.03288152,-2.619468246,713,4.63792544570502,-1.77259398236418,0.191459506092404,,,,
CC(C)C(C)CCCCCC,307.3,0.119186208,-2.127068236,-2.619468246,713,3.49202733485194,-1.77259398236418,-0.123903491272916,,,,
CC(C)C(C)CCCCCC,383.225,0.107414796,-2.231057341,-2.619468246,713,2.80018266031705,-1.77259398236418,-0.472087579633498,,,,
CC(C)C(C)CCCCCC,459.15,0.095643384,-2.347128754,-2.619468246,713,2.33714472394642,-1.77259398236418,-0.860726554073461,,,,
CN(C)N=O,245.15,0.1758719,-1.73799939,-2.517586946,val,4.37732000815827,-1.43146740413764,1.17880587865592,,,,
CN(C)N=O,289.9,0.1645054,-1.804811883,-2.517586946,val,3.70162124870645,-1.43146740413764,0.955099299333955,,,,
CN(C)N=O,334.65,0.1531389,-1.876409926,-2.517586946,val,3.20663379650381,-1.43146740413764,0.715369384066805,,,,
CN(C)N=O,379.4,0.1417724,-1.953532324,-2.517586946,val,2.82841328413284,-1.43146740413764,0.457142410771747,,,,
CN(C)N=O,424.15,0.1304059,-2.037103385,-2.517586946,val,2.53000117882824,-1.43146740413764,0.177323542366143,,,,
C[Hg]C,230.8,0.07695776,-2.564498579,-3.283013301,715,4.64948006932409,-3.99432509603563,-1.58854043760217,,,,
C[Hg]C,264.6375,0.072802515,-2.620004778,-3.283013301,715,4.0549808700581,-3.99432509603563,-1.77439043888044,,,,
C[Hg]C,298.475,0.06864727,-2.678773914,-3.283013301,715,3.59527598626351,-3.99432509603563,-1.97116564953254,,,,
C[Hg]C,332.3125,0.064492025,-2.741213706,-3.283013301,715,3.22918939251458,-3.99432509603563,-2.18023122476703,,,,
C[Hg]C,366.15,0.06033678,-2.807813411,-3.283013301,715,2.93076607947563,-3.99432509603563,-2.40322533141415,,,,
CC1CCC2=C1C=C(C=C2)C,199.3,0.133434938,-2.014141276,-2.814619198,716,5.3843452082288,-2.42601297577527,0.254206990771639,,,,
CC1CCC2=C1C=C(C=C2)C,270.7625,0.121905178,-2.104511764,-2.814619198,716,3.96325192742717,-2.42601297577527,-0.0483782269680552,,,,
CC1CCC2=C1C=C(C=C2)C,342.225,0.110375418,-2.203867828,-2.814619198,716,3.1356563664256,-2.42601297577527,-0.381049621408228,,,,
CC1CCC2=C1C=C(C=C2)C,413.6875,0.098845659,-2.314195648,-2.814619198,716,2.59398700710077,-2.42601297577527,-0.750457468773685,,,,
CC1CCC2=C1C=C(C=C2)C,485.15,0.087315899,-2.438222714,-2.814619198,716,2.21189322889828,-2.42601297577527,-1.16573415480005,,,,
CCC(C)C(C)CC,272.04,0.112198832,-2.187482696,-3.129906881,717,3.94464049404499,-3.48168274499461,-0.326187698631916,,,,
CCC(C)C(C)CC,301.75,0.1056864,-2.24727906,-3.129906881,717,3.55625517812759,-3.48168274499461,-0.526402350797809,,,,
CCC(C)C(C)CC,331.46,0.099173968,-2.310879718,-3.129906881,717,3.23749472032824,-3.48168274499461,-0.739354824279172,,,,
CCC(C)C(C)CC,361.17,0.092661536,-2.378801822,-3.129906881,717,2.97117700805715,-3.48168274499461,-0.966776686028752,,,,
CCC(C)C(C)CC,390.88,0.086149104,-2.451675717,-3.129906881,717,2.74534383954155,-3.48168274499461,-1.21077850425634,,,,
CCC(C)(C)CCC,147.05,0.135298865,-2.000269133,-2.803858887,718,7.29751785107106,-2.38998449879192,0.300654736081714,,,,
CCC(C)(C)CCC,206.5675,0.123115633,-2.094631262,-2.803858887,718,5.19491207474554,-2.38998449879192,-0.0152955921918933,,,,
CCC(C)(C)CCC,266.085,0.1109324,-2.198834268,-2.803858887,718,4.03292181069959,-2.38998449879192,-0.364195879857051,,,,
CCC(C)(C)CCC,325.6025,0.098749168,-2.315172298,-2.803858887,718,3.29573636566058,-2.38998449879192,-0.753727561250173,,,,
CCC(C)(C)CCC,385.12,0.086565936,-2.44684889,-2.803858887,718,2.78640423764022,-2.38998449879192,-1.19461696157676,,,,
CC(C)CCC(C)C,182,0.1269556,-2.06391786,-2.937895646,719,5.89615384615385,-2.83877638654999,0.0875413143842529,,,,
CC(C)CCC(C)C,232.065,0.116231677,-2.152169864,-2.937895646,719,4.62413547928382,-2.83877638654999,-0.207950636995985,,,,
CC(C)CCC(C)C,282.13,0.105507754,-2.248970831,-2.937895646,719,3.80356573210931,-2.83877638654999,-0.532066864819253,,,,
CC(C)CCC(C)C,332.195,0.094783831,-2.356156443,-2.937895646,719,3.23033158235374,-2.83877638654999,-0.890953736665983,,,,
CC(C)CCC(C)C,382.26,0.084059908,-2.476225544,-2.937895646,719,2.80725160885261,-2.83877638654999,-1.29297806865691,,,,
CC(C)CC(C)CC,272.04,0.10889702,-2.217352614,-3.185924872,test,3.94464049404499,-3.66924636647328,-0.426200389079011,,,,
CC(C)CC(C)CC,299.675,0.102692963,-2.276011689,-3.185924872,test,3.58087928589305,-3.66924636647328,-0.622607085270405,,,,
CC(C)CC(C)CC,327.31,0.096488905,-2.338327251,-3.185924872,test,3.27854327701567,-3.66924636647328,-0.831256704340088,,,,
CC(C)CC(C)CC,354.945,0.090284848,-2.404785634,-3.185924872,test,3.02328529772218,-3.66924636647328,-1.0537776261114,,,,
CC(C)CC(C)CC,382.58,0.08408079,-2.475977157,-3.185924872,test,2.8049035495844,-3.66924636647328,-1.29214640075136,,,,
CC(C)C(C)CCC,272.04,0.111069387,-2.197600167,-3.153468622,test,3.94464049404499,-3.56057392604932,-0.360063770713214,,,,
CC(C)C(C)CCC,301.22,0.104610977,-2.257506786,-3.153468622,test,3.56251244937255,-3.56057392604932,-0.560647586905109,,,,
CC(C)C(C)CCC,330.4,0.098152568,-2.321232195,-3.153468622,test,3.2478813559322,-3.56057392604932,-0.774017761002388,,,,
CC(C)C(C)CCC,359.58,0.091694159,-2.389296603,-3.153468622,test,2.98431503420657,-3.56057392604932,-1.00191609563353,,,,
CC(C)C(C)CCC,388.76,0.085235749,-2.462334342,-3.153468622,test,2.7603148472065,-3.56057392604932,-1.24646650857951,,,,
CC(C)(C)CCCC,151.97,0.133027088,-2.017202502,-2.842446103,test,7.06126209120221,-2.51918509750208,0.2439571652339,,,,
CC(C)(C)CCCC,208.975,0.12107884,-2.111313375,-2.842446103,test,5.13506400287116,-2.51918509750208,-0.0711518889340681,,,,
CC(C)(C)CCCC,265.98,0.109130592,-2.215210022,-2.842446103,test,4.03451387322355,-2.51918509750208,-0.419026402513315,,,,
CC(C)(C)CCCC,322.985,0.097182344,-2.33116623,-2.842446103,test,3.3224453147979,-2.51918509750208,-0.807279638967557,,,,
CC(C)(C)CCCC,379.99,0.085234096,-2.462353737,-2.842446103,test,2.82402168478118,-2.51918509750208,-1.24653144836713,,,,
CC(C)CCCC(C)C,170.25,0.12651745,-2.067375036,-2.935320883,723,6.30308370044053,-2.83015537276302,0.0759657394828047,,,,
CC(C)CCCC(C)C,229.7775,0.114957209,-2.163195311,-2.935320883,723,4.67017005581486,-2.83015537276302,-0.244866862137675,,,,
CC(C)CCCC(C)C,289.305,0.103396969,-2.269179631,-2.935320883,723,3.70923419920153,-2.83015537276302,-0.599731478384889,,,,
CC(C)CCCC(C)C,348.8325,0.091836729,-2.387742969,-2.935320883,723,3.07626152953065,-2.83015537276302,-0.996714102233008,,,,
CC(C)CCCC(C)C,408.36,0.080276488,-2.522278503,-2.935320883,723,2.6278283867176,-2.83015537276302,-1.44717602569984,,,,
CC(C)C(C)CCCC,156.45,0.131300859,-2.030263955,-2.878065437,724,6.85906040268456,-2.6384484120272,0.200223832732676,,,,
CC(C)C(C)CCCC,220.7875,0.118910743,-2.129382124,-2.878065437,724,4.86032950234954,-2.6384484120272,-0.131651023899998,,,,
CC(C)C(C)CCCC,285.125,0.106520627,-2.239416627,-2.878065437,724,3.76361245067953,-2.6384484120272,-0.500076765378057,,,,
CC(C)C(C)CCCC,349.4625,0.094130512,-2.363073037,-2.878065437,724,3.07071574203241,-2.6384484120272,-0.914112393300735,,,,
CC(C)C(C)CCCC,413.8,0.081740396,-2.504206956,-2.878065437,724,2.59328177863702,-2.6384484120272,-1.38666752226132,,,,
CC(C)(C)CCCCC,160.15,0.128600006,-2.051048424,-2.905581334,725,6.70059319388074,-2.73057919353906,0.130631721224227,,,,
CC(C)(C)CCCCC,221.5725,0.116645344,-2.148617193,-2.905581334,725,4.84311004298819,-2.73057919353906,-0.196055318602966,,,,
CC(C)(C)CCCCC,282.995,0.104690683,-2.256745151,-2.905581334,725,3.79193978692203,-2.73057919353906,-0.558097423711201,,,,
CC(C)(C)CCCCC,344.4175,0.092736022,-2.377998295,-2.905581334,725,3.11569534068391,-2.73057919353906,-0.964086256911509,,,,
CC(C)(C)CCCCC,405.84,0.080781361,-2.516009023,-2.905581334,725,2.64414547604967,-2.73057919353906,-1.42618408449316,,,,
Cc1ccc(C)o1,210.35,0.155393162,-1.861796845,-2.676126088,test,5.10149750415973,-1.96230000075186,0.764297993329519,,,,
Cc1ccc(C)o1,249.47,0.1448824,-1.931832897,-2.676126088,test,4.30151922074799,-1.96230000075186,0.529798052994478,,,,
Cc1ccc(C)o1,288.59,0.134371639,-2.007145894,-2.676126088,test,3.7184240618178,-1.96230000075186,0.277629451272708,,,,
Cc1ccc(C)o1,327.71,0.123860877,-2.088596301,-2.676126088,test,3.27454151536419,-1.96230000075186,0.00491111498263914,,,,
Cc1ccc(C)o1,366.83,0.113350116,-2.177273882,-2.676126088,test,2.92533326063844,-1.96230000075186,-0.292005785095564,,,,
CC(C)(C)OC(C)COCC(O)C,195,0.1676771,-1.785715173,-2.825463752,val,5.50307692307692,-2.46232352146337,1.01904033009902,,,,
