smiles,temperature,conductivity,splits
c1(CC)c(CC)c(CC)cc(CC)c1,0.002200039,-2.406719139,test
c1(CC)c(CC)c(CC)cc(CC)c1,0.001915709,-2.54382999,test
[Si](OCC)(OCC)(OCC)OCC,0.005236425,-1.826484153,train
[Si](OCC)(OCC)(OCC)OCC,0.003945512,-1.924331003,train
[Si](OCC)(OCC)(OCC)OCC,0.003165208,-2.032800657,train
[Si](OCC)(OCC)(OCC)OCC,0.002642584,-2.154483759,train
[Si](OCC)(OCC)(OCC)OCC,0.002268088,-2.293051978,train
c1ccccc1(CCCCCCCCCCCCCC),0.003458413,-2.033901683,train
c1ccccc1(CCCCCCCCCCCCCC),0.002676301,-2.145185098,train
c1ccccc1(CCCCCCCCCCCCCC),0.002182691,-2.270421531,train
c1ccccc1(CCCCCCCCCCCCCC),0.001842808,-2.413618111,train
c1ccccc1(CCCCCCCCCCCCCC),0.001594515,-2.580802893,train
C=CCCCCCCCCCCCC,0.003841721,-1.920996371,train
C=CCCCCCCCCCCCC,0.003064782,-2.007599655,train
C=CCCCCCCCCCCCC,0.002549232,-2.102420344,train
C=CCCCCCCCCCCCC,0.002182155,-2.207182827,train
C=CCCCCCCCCCCCC,0.001907487,-2.324218926,train
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),0.005405405,-2.493383073,train
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),0.004518242,-2.575690457,train
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),0.003881234,-2.665384899,train
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),0.00340165,-2.763924446,train
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),0.003027551,-2.873246004,train
[Sn](Cl)(Cl)(Cl)(Cl),0.0041841,-2.88950931,train
[Sn](Cl)(Cl)(Cl)(Cl),0.003623254,-2.953954256,train
[Sn](Cl)(Cl)(Cl)(Cl),0.00319499,-3.02283999,train
[Sn](Cl)(Cl)(Cl)(Cl),0.002857265,-3.096824578,train
[Sn](Cl)(Cl)(Cl)(Cl),0.002584113,-3.176723116,train
[Ge](Cl)(Cl)(Cl)Cl,0.004510803,-2.196221051,train
[Ge](Cl)(Cl)(Cl)Cl,0.003916117,-2.25907312,train
[Ge](Cl)(Cl)(Cl)Cl,0.003459968,-2.326142093,train
[Ge](Cl)(Cl)(Cl)Cl,0.003098997,-2.398034663,train
[Ge](Cl)(Cl)(Cl)Cl,0.00280623,-2.47549904,train
C(Cl)(Cl)=C(Cl)Cl,0.003987241,-2.104770509,train
C(Cl)(Cl)=C(Cl)Cl,0.003415271,-2.195511555,train
C(Cl)(Cl)=C(Cl)Cl,0.002986813,-2.295315779,train
C(Cl)(Cl)=C(Cl)Cl,0.002653875,-2.406196584,train
C(Cl)(Cl)=C(Cl)Cl,0.002387718,-2.530923112,train
C(Cl)(Cl)C(Cl)(Cl),0.003411223,-2.174681268,train
C(Cl)(Cl)C(Cl)(Cl),0.003193358,-2.207571594,train
C(Cl)(Cl)C(Cl)(Cl),0.003001651,-2.24158059,train
C(Cl)(Cl)C(Cl)(Cl),0.002831658,-2.276787043,train
C(Cl)(Cl)C(Cl)(Cl),0.002679887,-2.313278363,train
C(Cl)(Cl)(Cl)C(Cl),0.004927565,-2.133893335,train
C(Cl)(Cl)(Cl)C(Cl),0.003950734,-2.218782325,train
C(Cl)(Cl)(Cl)C(Cl),0.00329712,-2.311551572,train
C(Cl)(Cl)(Cl)C(Cl),0.002829074,-2.413815246,train
C(Cl)(Cl)(Cl)C(Cl),0.002477394,-2.527740667,train
C(Cl)CC[Si](Cl)(Cl)Cl,0.004458315,-1.86437126,train
C(Cl)CC[Si](Cl)(Cl)Cl,0.003544999,-1.95046352,train
C(Cl)CC[Si](Cl)(Cl)Cl,0.002942258,-2.044671796,train
C(Cl)CC[Si](Cl)(Cl)Cl,0.002514695,-2.148687274,train
C(Cl)CC[Si](Cl)(Cl)Cl,0.002195631,-2.264791455,train
BrC(Br)C(Br)Br,0.003660992,-2.433304329,train
BrC(Br)C(Br)Br,0.002792126,-2.550181954,train
BrC(Br)C(Br)Br,0.002256572,-2.682550451,train
BrC(Br)C(Br)Br,0.001893401,-2.835152703,train
BrC(Br)C(Br)Br,0.001630922,-3.015310482,train
C1(C)=CCC(=C(C)C)CC1,0.004457719,-1.986656584,train
C1(C)=CCC(=C(C)C)CC1,0.003530481,-2.074188085,train
C1(C)=CCC(=C(C)C)CC1,0.002922567,-2.170122684,train
C1(C)=CCC(=C(C)C)CC1,0.002493253,-2.276247006,train
C1(C)=CCC(=C(C)C)CC1,0.002173913,-2.39498551,train
ClS(=O)(=O)Cl,0.00456621,-1.902147736,train
ClS(=O)(=O)Cl,0.004001801,-1.959719693,train
ClS(=O)(=O)Cl,0.003561571,-2.020809756,train
ClS(=O)(=O)Cl,0.003208599,-2.085875958,train
ClS(=O)(=O)Cl,0.002919282,-2.155472321,train
O=S(=O)=O,0.00344887,-1.349708347,train
O=S(=O)=O,0.002960069,-1.65137678,train
O=S(=O)=O,0.002592621,-1.991785672,train
O=S(=O)=O,0.002306326,-2.371790594,train
O=S(=O)=O,0.002076973,-2.774646839,train
ClSCl,0.006615944,-1.812287168,train
ClSCl,0.005088411,-1.886175825,train
ClSCl,0.00413394,-1.965962653,train
ClSCl,0.003480985,-2.052671712,train
ClSCl,0.003006163,-2.147619231,train
Cl[Si](Cl)(Cl)Cl,0.003531697,-2.289736985,train
Cl[Si](Cl)(Cl)Cl,0.003391411,-2.304413463,train
Cl[Si](Cl)(Cl)Cl,0.003261845,-2.319308655,train
Cl[Si](Cl)(Cl)Cl,0.003141814,-2.33442897,train
Cl[Si](Cl)(Cl)Cl,0.003030303,-2.349781528,train
COC(C)COC(C)COC(C)CO,0.004326195,-1.762843378,train
COC(C)COC(C)COC(C)CO,0.003308519,-1.875942943,train
COC(C)COC(C)COC(C)CO,0.002678452,-2.003484708,train
COC(C)COC(C)COC(C)CO,0.002249972,-2.14970462,train
COC(C)COC(C)COC(C)CO,0.001939676,-2.321027819,train
c1(O)ccccc1(C=O),0.003639672,-1.758581109,train
c1(O)ccccc1(C=O),0.003091429,-1.833917856,train
c1(O)ccccc1(C=O),0.002686728,-1.915396114,train
c1(O)ccccc1(C=O),0.00237572,-2.004106637,train
c1(O)ccccc1(C=O),0.002129245,-2.101459692,train
c1(cccn2)c2cccc1,0.003870418,-1.870042576,train
c1(cccn2)c2cccc1,0.003265013,-1.924334839,train
c1(cccn2)c2cccc1,0.002823383,-1.981744758,train
c1(cccn2)c2cccc1,0.00248699,-2.042652398,train
c1(cccn2)c2cccc1,0.002222222,-2.107511852,train
CC(=O)C(=O)O,0.003487358,-1.870048416,train
CC(=O)C(=O)O,0.003080715,-1.936452534,train
CC(=O)C(=O)O,0.002759001,-2.007581786,train
CC(=O)C(=O)O,0.002498126,-2.084160498,train
CC(=O)C(=O)O,0.002282323,-2.167093473,train
C1CCC(=O)N1,0.003365304,-1.636991037,test
C1CCC(=O)N1,0.002825318,-1.708585491,test
C1CCC(=O)N1,0.00243466,-1.785703663,test
C1CCC(=O)N1,0.002138912,-1.869269826,test
C1CCC(=O)N1,0.001907232,-1.960461285,test
C1CCCN1,0.004644466,-1.682170231,train
C1CCCN1,0.003451013,-1.821946714,train
C1CCCN1,0.002745518,-1.960061418,train
C1CCCN1,0.002279514,-2.092426847,train
C1CCCN1,0.001948748,-2.213445549,train
C1=CC=CN1,0.004004164,-1.730773125,train
C1=CC=CN1,0.003471559,-1.79068159,train
C1=CC=CN1,0.003064007,-1.854409024,train
C1=CC=CN1,0.002742092,-1.922475811,train
C1=CC=CN1,0.00248139,-1.995516289,train
OCC#C,0.004517732,-1.632553225,train
OCC#C,0.003806986,-1.703128015,train
OCC#C,0.003289474,-1.779064394,train
OCC#C,0.002895823,-1.861244476,train
OCC#C,0.002586318,-1.950787745,train
S1C=CC=C1(CCC),0.004761905,-1.886944531,train
S1C=CC=C1(CCC),0.00376772,-1.960940115,train
S1C=CC=C1(CCC),0.003116964,-2.046109904,train
S1C=CC=C1(CCC),0.002657896,-2.145018169,train
S1C=CC=C1(CCC),0.002316692,-2.261310625,train
c1cccc2c1(c(CCC)ccc2),0.003780004,-1.964465001,test
c1cccc2c1(c(CCC)ccc2),0.002986011,-2.052493212,test
c1cccc2c1(c(CCC)ccc2),0.002467673,-2.149025045,test
c1cccc2c1(c(CCC)ccc2),0.002102674,-2.255880626,test
c1cccc2c1(c(CCC)ccc2),0.001831737,-2.375535643,test
CCCS,0.006251954,-1.745496668,train
CCCS,0.004873769,-1.822310083,train
CCCS,0.003993451,-1.90551842,train
CCCS,0.003382492,-1.996283961,train
CCCS,0.00293367,-2.096117821,train
C1CCO1,0.00567698,-1.731766237,train
C1CCO1,0.004708929,-1.802002551,train
C1CCO1,0.004022931,-1.877547188,train
C1CCO1,0.00351139,-1.959268546,train
C1CCO1,0.003115265,-2.048267501,train
CC(=O)OC(C)COC,0.004878049,-1.903453332,train
CC(=O)OC(C)COC,0.003869782,-1.990797019,train
CC(=O)OC(C)COC,0.003206927,-2.086506037,train
CC(=O)OC(C)COC,0.002737944,-2.192354326,train
CC(=O)OC(C)COC,0.00238863,-2.310747414,train
CCOCC(C)OC(=O)C,0.004694836,-2.100920246,train
CCOCC(C)OC(=O)C,0.00371402,-2.192415589,train
CCOCC(C)OC(=O)C,0.003072197,-2.293133203,train
CCOCC(C)OC(=O)C,0.002619515,-2.405142873,train
CCOCC(C)OC(=O)C,0.002283105,-2.531299885,train
OC(C)CO,0.004691532,-1.586666901,train
OC(C)CO,0.003635703,-1.601816926,train
OC(C)CO,0.002967799,-1.61720001,train
OC(C)CO,0.002507208,-1.632823435,train
OC(C)CO,0.002170374,-1.64869483,train
C1CCCCC1CCC,0.005610098,-1.945068493,train
C1CCCCC1CCC,0.004146595,-2.037085058,train
C1CCCCC1CCC,0.003288679,-2.138434635,train
C1CCCCC1CCC,0.002724905,-2.251226611,train
C1CCCCC1CCC,0.002326139,-2.378377313,train
CCCN,0.005259006,-1.623424825,train
CCCN,0.004132189,-1.695496471,train
CCCN,0.003403039,-1.755854478,train
CCCN,0.002892619,-1.801952361,train
CCCN,0.002515344,-1.831589144,train
CCC(=O)OCCC,0.005069708,-1.804241973,train
CCC(=O)OCCC,0.003821352,-1.920211145,train
CCC(=O)OCCC,0.003066309,-2.051415253,train
CCC(=O)OCCC,0.00256041,-2.202471287,train
CCC(=O)OCCC,0.002197802,-2.380476367,train
CCCOC(=O)C(C)=C,0.005319149,-1.826015815,train
CCCOC(=O)C(C)=C,0.003869595,-1.942192249,train
CCCOC(=O)C(C)=C,0.0030409,-2.073661876,train
CCCOC(=O)C(C)=C,0.002504539,-2.225070039,train
CCCOC(=O)C(C)=C,0.002129019,-2.403564663,train
CC(C)C(=O)OCCC,0.005,-1.878154309,train
CC(C)C(=O)OCCC,0.003733712,-1.995125614,train
CC(C)C(=O)OCCC,0.002979205,-2.127614237,train
CC(C)C(=O)OCCC,0.002478376,-2.280376343,train
CC(C)C(=O)OCCC,0.002121701,-2.460757014,train
CCCI,0.005817336,-2.175938345,train
CCCI,0.004487827,-2.269178751,train
CCCI,0.003652968,-2.372015346,train
CCCI,0.003080003,-2.486652293,train
CCCI,0.002662407,-2.61615334,train
CCCOC(=O)C=C,0.004878049,-1.811312388,train
CCCOC(=O)C=C,0.003738318,-1.924605954,train
CCCOC(=O)C=C,0.003030303,-2.052394629,train
CCCOC(=O)C=C,0.002547771,-2.198939297,train
CCCOC(=O)C=C,0.002197802,-2.3707087,train
CC(=O)OCCC,0.005613247,-1.7257203,test
CC(=O)OCCC,0.004126817,-1.844031137,test
CC(=O)OCCC,0.003262802,-1.978241541,test
CC(=O)OCCC,0.002697945,-2.133298203,test
CC(=O)OCCC,0.002299802,-2.316889617,test
OCCOCCOCCOCCC,0.004347826,-1.719886908,train
OCCOCCOCCOCCC,0.003256003,-1.834437247,train
OCCOCCOCCOCCC,0.002602472,-1.963827684,train
OCCOCCOCCOCCC,0.002167434,-2.112483628,train
OCCOCCOCCOCCC,0.00185701,-2.28716283,train
CCCOCCOCCO,0.004542357,-1.702293991,train
CCCOCCOCCO,0.003482986,-1.798022803,train
CCCOCCOCCO,0.0028243,-1.903895218,train
CCCOCCOCCO,0.002375128,-2.022318497,train
CCCOCCOCCO,0.002049222,-2.156673749,train
CCCOCCO,0.005460005,-1.589336261,train
CCCOCCO,0.004106987,-1.680762715,train
CCCOCCO,0.003291368,-1.781396847,train
CCCOCCO,0.002746027,-1.893303145,train
CCCOCCO,0.002355713,-2.019329051,train
CC(O)COCCC,0.005177323,-1.713572347,train
CC(O)COCCC,0.003994807,-1.804000506,train
CC(O)COCCC,0.003252033,-1.903426295,train
CC(O)COCCC,0.002742168,-2.013840186,train
CC(O)COCCC,0.002370511,-2.137975979,train
CCC#N,0.005544159,-1.574293042,test
CCC#N,0.004389045,-1.65396243,test
CCC#N,0.003632269,-1.740532847,test
CCC#N,0.003098085,-1.835314069,test
CCC#N,0.002700878,-1.94002846,test
CCC(=O)O,0.00396118,-1.870814365,train
CCC(=O)O,0.00307574,-1.951368519,train
CCC(=O)O,0.002513826,-2.03898467,train
CCC(=O)O,0.002125511,-2.135021061,train
CCC(=O)O,0.001841112,-2.241269886,train
c1ccccc1/C=C/C,0.004101386,-1.932932672,train
c1ccccc1/C=C/C,0.003381606,-2.009992273,train
c1ccccc1/C=C/C,0.002876746,-2.093489595,train
c1ccccc1/C=C/C,0.002503051,-2.184599233,train
c1ccccc1/C=C/C,0.002215281,-2.284849503,train
c1ccccc1/C=CC,0.004728803,-1.890707986,train
c1ccccc1/C=CC,0.00368175,-1.975212634,train
c1ccccc1/C=CC,0.003014318,-2.06752301,train
c1ccccc1/C=CC,0.002551736,-2.169229191,train
c1ccccc1/C=CC,0.002212243,-2.282463105,train
C=CC#N,0.005273427,-1.536372459,train
C=CC#N,0.004350947,-1.631783935,train
C=CC#N,0.003703155,-1.737268329,train
C=CC#N,0.003223259,-1.855206171,train
C=CC#N,0.002853474,-1.988936707,train
CCOCC(C)OCC(C)OCC(C)O,0.003898635,-1.93415264,val
CCOCC(C)OCC(C)OCC(C)O,0.003078107,-2.048380722,val
CCOCC(C)OCC(C)OCC(C)O,0.002542912,-2.17736004,val
CCOCC(C)OCC(C)OCC(C)O,0.00216626,-2.32547324,val
CCOCC(C)OCC(C)OCC(C)O,0.001886792,-2.499403219,val
CCOCC(C)OCC(C)O,0.004901961,-1.813064662,train
CCOCC(C)OCC(C)O,0.003686636,-1.929270656,train
CCOCC(C)OCC(C)O,0.00295421,-2.060778073,train
CCOCC(C)OCC(C)O,0.002464572,-2.212236474,train
CCOCC(C)OCC(C)O,0.002114165,-2.390800977,train
CCCO,0.005,-1.706830258,val
CCCO,0.004122224,-1.767302221,val
CCCO,0.003506619,-1.831667819,val
CCCO,0.00305099,-1.900463033,val
CCCO,0.002700149,-1.97434306,val
CC(O)C,0.005397878,-1.821852909,train
CC(O)C,0.004078412,-1.905002369,train
CC(O)C,0.003277302,-1.995697778,train
CC(O)C,0.002739242,-2.095446866,train
CC(O)C,0.002352941,-2.20625952,train
CC(S)C,0.007012131,-1.738570138,train
CC(S)C,0.005308278,-1.816961776,train
CC(S)C,0.004270584,-1.90202533,train
CC(S)C,0.003572258,-1.995003192,train
CC(S)C,0.003070216,-2.097520465,train
NCCCN,0.003811411,-1.47791429,test
NCCCN,0.003338174,-1.539301775,test
NCCCN,0.002969474,-1.604705528,test
NCCCN,0.002674119,-1.674688207,test
NCCCN,0.002432202,-1.749939426,test
CCC=O,0.006060606,-1.469284742,train
CCC=O,0.004895062,-1.563765938,train
CCC=O,0.004105512,-1.668114184,train
CCC=O,0.003535287,-1.784633321,train
CCC=O,0.003104144,-1.916542045,train
C=CCSCC=C,0.005259006,-1.979154675,train
C=CCSCC=C,0.004070832,-2.055646346,train
C=CCSCC=C,0.003320604,-2.138477152,train
C=CCSCC=C,0.002803869,-2.2287937,train
C=CCSCC=C,0.002426301,-2.328084456,train
C=CCOCC=C,0.005608525,-1.774456611,train
C=CCOCC=C,0.004434344,-1.857925939,train
C=CCOCC=C,0.003666697,-1.949002154,train
C=CCOCC=C,0.00312561,-2.049212052,train
C=CCOCC=C,0.002723682,-2.160593898,train
C=CCOC(=O)C=C,0.005076142,-1.768164219,train
C=CCOC(=O)C=C,0.004056178,-1.855683267,train
C=CCOC(=O)C=C,0.003377523,-1.949594187,train
C=CCOC(=O)C=C,0.002893414,-2.05102374,train
C=CCOC(=O)C=C,0.002530685,-2.161431424,train
O=C(C=C)OCCCCCCOC(=O)C=C,0.003582945,-2.060155361,train
O=C(C=C)OCCCCCCOC(=O)C=C,0.002802494,-2.16417145,train
O=C(C=C)OCCCCCCOC(=O)C=C,0.002301231,-2.280276393,train
O=C(C=C)OCCCCCCOC(=O)C=C,0.001952077,-2.411654478,train
O=C(C=C)OCCCCCCOC(=O)C=C,0.001694915,-2.562941275,train
C=CC(=O)OCCC(O)=O,0.003523608,-1.76700518,train
C=CC(=O)OCCC(O)=O,0.00288767,-1.85743784,train
C=CC(=O)OCCC(O)=O,0.002446184,-1.95686914,train
C=CC(=O)OCCC(O)=O,0.002121791,-2.067289755,train
C=CC(=O)OCCC(O)=O,0.001873361,-2.191434045,train
C1CCCCN1,0.003807348,-1.656596032,train
C1CCCCN1,0.003426124,-1.709210625,train
C1CCCCN1,0.003114295,-1.764747947,train
C1CCCCN1,0.002854492,-1.823552039,train
C1CCCCN1,0.002634699,-1.886031226,train
C1CNCCN1CCN,0.003913129,-1.708119173,train
C1CNCCN1CCN,0.003174981,-1.784276894,train
C1CNCCN1CCN,0.002671119,-1.872439535,train
C1CNCCN1CCN,0.002305276,-1.975475406,train
C1CNCCN1CCN,0.002027575,-2.09752299,train
C1CNCCN1(CCO),0.003965893,-1.694208257,train
C1CNCCN1(CCO),0.003135878,-1.777463032,train
C1CNCCN1(CCO),0.002593159,-1.868283839,train
C1CNCCN1(CCO),0.00221058,-1.968184501,train
C1CNCCN1(CCO),0.001926374,-2.079184455,train
C1C(=C)C(C2)C(C)(C)C2C1,0.004725675,-1.960548367,train
C1C(=C)C(C2)C(C)(C)C2C1,0.003724325,-2.045238859,train
C1C(=C)C(C2)C(C)(C)C2C1,0.003073141,-2.137771069,train
C1C(=C)C(C2)C(C)(C)C2C1,0.002615781,-2.239746735,train
C1C(=C)C(C2)C(C)(C)C2C1,0.002276919,-2.353314862,train
C1C(C2(C)(C))CC2C(C)=C1,0.004781257,-1.967732739,test
C1C(C2(C)(C))CC2C(C)=C1,0.003785226,-2.04884972,test
C1C(C2(C)(C))CC2C(C)=C1,0.003132636,-2.137132097,test
C1C(C2(C)(C))CC2C(C)=C1,0.002671975,-2.233969706,test
C1C(C2(C)(C))CC2C(C)=C1,0.002329428,-2.341200254,test
ClP(Cl)Cl,0.005520287,-1.856750701,train
ClP(Cl)Cl,0.004480789,-1.925392993,train
ClP(Cl)Cl,0.003770739,-1.999096677,train
ClP(Cl)Cl,0.003254943,-2.078667841,train
ClP(Cl)Cl,0.002863278,-2.165122313,train
ClP(=O)(Cl)Cl,0.003645245,-2.048105368,train
ClP(=O)(Cl)Cl,0.003328784,-2.095075437,train
ClP(=O)(Cl)Cl,0.003062881,-2.144360807,train
ClP(=O)(Cl)Cl,0.002836316,-2.196201721,train
ClP(=O)(Cl)Cl,0.002640961,-2.250877854,train
c1ccccc1([Si](Cl)(Cl)Cl),0.004288165,-1.979067261,train
c1ccccc1([Si](Cl)(Cl)Cl),0.003407881,-2.064627021,train
c1ccccc1([Si](Cl)(Cl)Cl),0.002827455,-2.158198037,train
c1ccccc1([Si](Cl)(Cl)Cl),0.00241597,-2.261437008,train
c1ccccc1([Si](Cl)(Cl)Cl),0.002109037,-2.376574426,train
c1(S)ccccc1,0.003871917,-1.867332989,train
c1(S)ccccc1,0.003286501,-1.933351214,train
c1(S)ccccc1,0.002854859,-2.004037935,train
c1(S)ccccc1,0.002523436,-2.080103841,train
c1(S)ccccc1,0.00226096,-2.16243566,train
c1ccccc1(CO),0.003878224,-1.816283193,train
c1ccccc1(CO),0.003194505,-1.841283593,train
c1ccccc1(CO),0.002715731,-1.86692501,train
c1ccccc1(CO),0.002361763,-1.893241317,train
c1ccccc1(CO),0.002089427,-1.920268933,train
c1(NN)ccccc1,0.003420558,-1.961425929,val
c1(NN)ccccc1,0.002870058,-2.03649156,val
c1(NN)ccccc1,0.002472188,-2.117652781,val
c1(NN)ccccc1,0.002171199,-2.20598756,val
c1(NN)ccccc1,0.001935546,-2.302888239,val
c1(C(C)OCC(O)C)ccccc1,0.003405995,-1.954964163,train
c1(C(C)OCC(O)C)ccccc1,0.002842726,-2.042373374,train
c1(C(C)OCC(O)C)ccccc1,0.002439322,-2.138161249,train
c1(C(C)OCC(O)C)ccccc1,0.002136182,-2.24410583,train
c1(C(C)OCC(O)C)ccccc1,0.001900057,-2.362619427,train
C=Cc1ccccc1,0.004123031,-1.92730253,train
C=Cc1ccccc1,0.003490615,-1.996970376,train
C=Cc1ccccc1,0.003026405,-2.071857811,train
C=Cc1ccccc1,0.002671172,-2.152810575,train
C=Cc1ccccc1,0.002390572,-2.240898635,train
C(c1ccccc1)CO,0.004062563,-1.809109596,train
C(c1ccccc1)CO,0.003251107,-1.834432801,train
C(c1ccccc1)CO,0.002709844,-1.860413905,train
C(c1ccccc1)CO,0.002323083,-1.887088073,train
C(c1ccccc1)CO,0.002032934,-1.914493365,train
c1(CC#N)ccccc1,0.004010427,-2.018680797,val
c1(CC#N)ccccc1,0.003188013,-2.104655888,val
c1(CC#N)ccccc1,0.002645503,-2.198723941,val
c1(CC#N)ccccc1,0.002260781,-2.302568393,val
c1(CC#N)ccccc1,0.001973749,-2.418459576,val
C(O)C(c1ccccc1)C,0.003891051,-1.794987734,train
C(O)C(c1ccccc1)C,0.0030326,-1.906240047,train
C(O)C(c1ccccc1)C,0.002484472,-2.031436981,train
C(O)C(c1ccccc1)C,0.002104156,-2.174582104,train
C(O)C(c1ccccc1)C,0.001824818,-2.341696468,train
C(c1ccccc1)C(O)C,0.00390625,-1.806199547,train
C(c1ccccc1)C(O)C,0.003052503,-1.917111898,train
C(c1ccccc1)C(O)C,0.00250501,-2.041878355,train
C(c1ccccc1)C(O)C,0.002124044,-2.184460782,train
C(c1ccccc1)C(O)C,0.001843658,-2.350808263,train
C(c1ccccc1)(O)CC,0.003709199,-1.828965883,train
C(c1ccccc1)(O)CC,0.002962085,-1.936537272,train
C(c1ccccc1)(O)CC,0.002465483,-2.057090791,train
C(c1ccccc1)(O)CC,0.002111486,-2.194195549,train
C(c1ccccc1)(O)CC,0.001846381,-2.353130667,train
c1ccccc1C(C)OC(C)c2ccccc2,0.004112688,-2.258955172,train
c1ccccc1C(C)OC(C)c2ccccc2,0.003103422,-2.359071004,train
c1ccccc1C(C)OC(C)c2ccccc2,0.002491901,-2.470336512,train
c1ccccc1C(C)OC(C)c2ccccc2,0.002081707,-2.595550297,train
c1ccccc1C(C)OC(C)c2ccccc2,0.00178747,-2.738717368,train
C/C(c1ccccc1)=CC,0.004113703,-1.965398897,val
C/C(c1ccccc1)=CC,0.003400146,-2.04488546,val
C/C(c1ccccc1)=CC,0.002897543,-2.131240058,val
C/C(c1ccccc1)=CC,0.002524392,-2.225762673,val
C/C(c1ccccc1)=CC,0.002236386,-2.33016145,val
C/C(c1ccccc1)=C/C,0.004005608,-1.957974704,train
C/C(c1ccccc1)=C/C,0.003287311,-2.037208601,train
C/C(c1ccccc1)=C/C,0.002787456,-2.123264869,train
C/C(c1ccccc1)=C/C,0.00241955,-2.217430213,train
C/C(c1ccccc1)=C/C,0.002137437,-2.321393263,train
C=C(c1ccccc1)CC,0.004258762,-1.963608566,train
C=C(c1ccccc1)CC,0.003449525,-2.045441973,train
C=C(c1ccccc1)CC,0.002898719,-2.134573774,train
C=C(c1ccccc1)CC,0.002499594,-2.232434319,train
C=C(c1ccccc1)CC,0.002197078,-2.34092091,train
c1ccccc1C(C)OC=O,0.004201681,-2.068482769,train
c1ccccc1C(C)OC=O,0.003358522,-2.153552345,train
c1ccccc1C(C)OC=O,0.002797203,-2.246537234,train
c1ccccc1C(C)OC=O,0.002396645,-2.349063157,train
c1ccccc1C(C)OC=O,0.002096436,-2.463314213,train
CCOC(=O)Oc1ccccc1,0.003865481,-1.883738978,train
CCOC(=O)Oc1ccccc1,0.00313664,-1.969183709,train
CCOC(=O)Oc1ccccc1,0.002639045,-2.062617149,train
CCOC(=O)Oc1ccccc1,0.00227771,-2.165688644,train
CCOC(=O)Oc1ccccc1,0.002003406,-2.280617752,train
c1ccccc1(OC(C)=O),0.003979308,-1.996241559,test
c1ccccc1(OC(C)=O),0.003271315,-2.075563471,test
c1ccccc1(OC(C)=O),0.002777199,-2.161723668,test
c1ccccc1(OC(C)=O),0.002412764,-2.256013292,test
c1ccccc1(OC(C)=O),0.002132878,-2.360127981,test
c1ccccc1(OCC),0.004104585,-1.907293224,val
c1ccccc1(OCC),0.003407039,-1.962683031,val
c1ccccc1(OCC),0.002912141,-2.021321777,val
c1ccccc1(OCC),0.002542782,-2.083614316,val
c1ccccc1(OCC),0.002256572,-2.150046512,val
c1(OCC)ccc(N)cc1,0.003610108,-1.903314464,train
c1(OCC)ccc(N)cc1,0.002943341,-1.987541023,train
c1(OCC)ccc(N)cc1,0.002484472,-2.079519545,train
c1(OCC)ccc(N)cc1,0.002149382,-2.180823051,train
c1(OCC)ccc(N)cc1,0.001893939,-2.29355796,train
CC(C)(C)OOCC=C,0.004688892,-1.977575806,train
CC(C)(C)OOCC=C,0.003884438,-2.057695314,train
CC(C)(C)OOCC=C,0.003315595,-2.144797378,train
CC(C)(C)OOCC=C,0.002892075,-2.240216393,train
CC(C)(C)OOCC=C,0.002564497,-2.345709945,train
OCl(=O)(=O)=O,0.005815644,-1.656695362,train
OCl(=O)(=O)=O,0.004440251,-1.730612988,train
OCl(=O)(=O)=O,0.003590987,-1.810433672,train
OCl(=O)(=O)=O,0.003014432,-1.89718272,train
OCl(=O)(=O)=O,0.002597403,-1.992178196,train
OOC(=O)C,0.003663675,-1.560336178,train
OOC(=O)C,0.003328202,-1.619245954,train
OOC(=O)C,0.003049013,-1.681844533,train
OOC(=O)C,0.002813038,-1.748624925,train
OOC(=O)C,0.002610966,-1.820186105,train
CC#CCC,0.006103888,-1.795585881,train
CC#CCC,0.004873532,-1.869389779,train
CC#CCC,0.004055972,-1.949077921,train
CC#CCC,0.003473308,-2.035670428,train
CC#CCC,0.003037021,-2.130478111,train
C#CCCC,0.005971932,-1.789156261,train
C#CCCC,0.004903884,-1.862024693,train
C#CCCC,0.004159907,-1.94062321,train
C#CCCC,0.003611934,-2.0259305,train
C#CCCC,0.003191523,-2.119199602,train
c1(CCCCC)cccc(cccc2)c12,0.004019454,-2.00739984,train
c1(CCCCC)cccc(cccc2)c12,0.003017684,-2.106124959,train
c1(CCCCC)cccc(cccc2)c12,0.002415634,-2.215675096,train
c1(CCCCC)cccc(cccc2)c12,0.002013855,-2.338720068,train
c1(CCCCC)cccc(cccc2)c12,0.001726668,-2.479057748,train
C(CCCC1)(C1)CCCCC,0.004716981,-1.965719505,train
C(CCCC1)(C1)CCCCC,0.003593406,-2.060942901,train
C(CCCC1)(C1)CCCCC,0.002902126,-2.166197446,train
C(CCCC1)(C1)CCCCC,0.002433904,-2.283847935,train
C(CCCC1)(C1)CCCCC,0.002095777,-2.417209049,train
c1ccccc1(CCCCC),0.005046682,-1.919024888,test
c1ccccc1(CCCCC),0.003727657,-2.01149486,test
