smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed
N#Cc1ccncc1,-3.45833031,-0.404917282,1.69320638635951,val,-0.514164525,-4.404117431,0.002511616
N#CCc1ccccc1,-3.262662263,0.200379826,2.08618335941171,test,0.2569651,-4.154842446,0.003094538
N#CCc1ccccc1,-3.262662263,0.091129062,2.02356357135104,test,0.117783036,-4.154842446,0.003001651
N#CCc1ccccc1,-3.262662263,-0.10166719,1.90896275926973,test,-0.127833372,-4.154842446,0.002831658
N#CCc1ccccc1,-3.262662263,-0.420828946,1.71474009150915,test,-0.534435489,-4.154842446,0.002543558
N#CCc1ccccc1,-3.262662263,-0.532486286,1.63054817173841,test,-0.676683455,-4.154842446,0.002418672
NC=O,-5.412348253,1.409523963,2.4236926036961,val,1.797376995,-6.893475309,0.003595182
NC=O,-5.412348253,1.16258594,2.33958090779715,val,1.482785661,-6.893475309,0.003470415
NC=O,-5.412348253,0.947904848,2.26111050063067,val,1.20928865,-6.893475309,0.003354016
NC=O,-5.412348253,0.746647159,2.18773397224793,val,0.952892634,-6.893475309,0.003245173
NC=O,-5.412348253,0.559534704,2.11896930526801,val,0.714517206,-6.893475309,0.003143171
Nc1cc(F)ccc1F,-4.003332506,0.659262406,2.29967661015715,val,0.841567186,-5.098433221,0.003411223
Nc1cc(F)ccc1F,-4.003332506,0.492100911,2.22381718664994,val,0.628608659,-5.098433221,0.003298697
Nc1cc(F)ccc1F,-4.003332506,0.349741053,2.13914055289753,val,0.447246642,-5.098433221,0.003173092
Nc1cc(F)ccc1F,-4.003332506,0.219569746,2.08618335941171,val,0.281412459,-5.098433221,0.003094538
Nc1cc(F)ccc1F,-4.003332506,0.098075554,2.02356357135104,val,0.126632651,-5.098433221,0.003001651
Nc1ccc(Cl)cc1,-3.280844963,0.133238476,1.84620679287208,val,0.171429116,-4.178006639,0.002738569
Nc1ccc(Cl)cc1,-3.280844963,-0.087523589,1.75947804596221,val,-0.109814866,-4.178006639,0.00260992
Nc1ccc(Cl)cc1,-3.280844963,-0.221924577,1.66477410238589,val,-0.28103753,-4.178006639,0.002469441
Nc1ccc(Cl)cc1,-3.280844963,-0.374030074,1.58604886645017,val,-0.474815186,-4.178006639,0.002352664
Nc1ccc(Cl)cc1,-3.280844963,-0.445041722,1.54888027025333,val,-0.56528181,-4.178006639,0.00229753
Nc1ccc(F)cc1,-4.63525787,0.867543728,2.29967661015715,val,1.106911091,-5.903486413,0.003411223
Nc1ccc(F)cc1,-4.63525787,0.675999683,2.22381718664994,val,0.862889955,-5.903486413,0.003298697
Nc1ccc(F)cc1,-4.63525787,0.512758646,2.1528028805089,val,0.654925968,-5.903486413,0.003193358
Nc1ccc(F)cc1,-4.63525787,0.35773042,2.08618335941171,val,0.457424847,-5.903486413,0.003094538
Nc1ccc(F)cc1,-4.63525787,0.228406034,2.02356357135104,val,0.292669614,-5.903486413,0.003001651
Nc1cccc(F)c1,-4.557380235,0.71002755,2.26111050063067,val,0.906240396,-5.804272737,0.003354016
Nc1cccc(F)c1,-4.557380235,0.617573923,2.22381718664994,val,0.78845736,-5.804272737,0.003298697
Nc1cccc(F)c1,-4.557380235,0.437945055,2.1528028805089,val,0.559615788,-5.804272737,0.003193358
Nc1cccc(F)c1,-4.557380235,0.306408316,2.08618335941171,val,0.392042088,-5.804272737,0.003094538
Nc1cccc(F)c1,-4.557380235,0.173831649,2.02356357135104,val,0.223143551,-5.804272737,0.003001651
NC1CCCCC1,-4.289648532,0.709075521,2.33876923097666,val,0.90502754,-5.463190902,0.003469211
NC1CCCCC1,-4.394136243,0.963880044,2.22491807389899,val,1.229640551,-5.596304985,0.00330033
NC1CCCCC1,-4.394136243,0.898255117,2.22376123218474,val,1.146036441,-5.596304985,0.003298614
NC1CCCCC1,-4.394136243,0.757708036,2.16768541995174,val,0.966983846,-5.596304985,0.003215434
NC1CCCCC1,-4.289648532,0.2088332,2.12900740149486,val,0.267734435,-5.463190902,0.003158061
Nc1ccccc1,-4.289648532,-0.089716797,1.98542217643993,val,-0.112608944,-5.463190902,0.002945074
Nc1ccccc1,-4.289648532,-0.268284641,1.89767815935427,val,-0.340098805,-5.463190902,0.002814919
Nc1ccccc1,-4.289648532,-0.669477106,1.68981136603726,val,-0.851205485,-5.463190902,0.00250658
Nc1ccccc1,-4.394136243,-0.441458105,1.6549652172213,val,-0.560716393,-5.596304985,0.002454891
Nc1ccccc1,-4.394136243,-0.803268267,1.4772659704493,val,-1.021651248,-5.596304985,0.002191301
Nc1ccccc1Cl,-3.647583889,0.84276492,2.22491807389899,test,1.075343662,-4.645220585,0.00330033
Nc1ccccc1Cl,-3.647583889,0.756513289,2.18879912953728,test,0.965461776,-4.645220585,0.003246753
Nc1ccccc1Cl,-3.647583889,0.599528333,2.1199690699896,test,0.765467842,-4.645220585,0.003144654
Nc1ccccc1Cl,-3.647583889,0.518446704,2.11233027426452,test,0.662172376,-4.645220585,0.003133323
Nc1ccccc1Cl,-3.647583889,-0.480361185,1.59543303699938,test,-0.610277703,-4.645220585,0.002366584
Nc1ccccc1F,-4.395604143,0.738064409,2.2975604527323,test,0.941958479,-5.598175044,0.003408084
Nc1ccccc1F,-4.395604143,0.577311325,2.22345044895031,test,0.737164066,-5.598175044,0.003298153
Nc1ccccc1F,-4.395604143,0.415191329,2.1528028805089,test,0.530628251,-5.598175044,0.003193358
Nc1ccccc1F,-4.395604143,0.265587234,2.08618335941171,test,0.340037303,-5.598175044,0.003094538
Nc1ccccc1F,-4.395604143,0.140479143,2.02356357135104,test,0.1806535,-5.598175044,0.003001651
NCc1ccccc1,-3.479952951,-0.073630331,2.01811171882005,train,-0.092115289,-4.431664001,0.002993564
NCc1ccccc1,-3.479952951,-0.439672413,1.80181804821387,train,-0.558441478,-4.431664001,0.002672725
NCc1ccccc1,-3.479952951,-0.642192225,1.67220660815493,train,-0.816445397,-4.431664001,0.002480466
NCc1ccccc1,-3.479952951,-0.830330491,1.5701645398352,train,-1.056127677,-4.431664001,0.002329102
NCc1ccccc1,-3.479952951,-0.960106387,1.49363029199467,train,-1.221458119,-4.431664001,0.002215575
NCCN,-4.219456999,0.408700282,2.30281882416073,train,0.52235886,-5.37376908,0.003415884
NCCN,-4.219456999,-0.082284759,2.07144036905678,train,-0.103140759,-5.37376908,0.003072669
NCCN,-4.219456999,-0.218811756,2.00133616566297,train,-0.277071893,-5.37376908,0.00296868
NCCN,-4.219456999,-0.47992779,1.86564321680198,train,-0.609725572,-5.37376908,0.0027674
NCCN,-4.219456999,-0.74245413,1.72925521910218,train,-0.944175935,-5.37376908,0.002565089
NCCO,-6.55037949,2.130028552,2.22381718664994,val,2.715277356,-8.34329159,0.003298697
NCCO,-6.55037949,1.807725175,2.1528028805089,val,2.304672912,-8.34329159,0.003193358
NCCO,-6.55037949,1.522912466,2.08618335941171,val,1.94183041,-8.34329159,0.003094538
NCCO,-6.55037949,1.269392156,2.02356357135104,val,1.618853447,-8.34329159,0.003001651
NCCO,-6.55037949,1.042295039,1.96459295823168,val,1.329538807,-8.34329159,0.002914177
NN,-3.11950951,0.016141018,2.33949933562499,val,0.022250609,-3.972470306,0.003470294
NN,-3.11950951,-0.251804753,2.16810406721547,val,-0.319103942,-3.972470306,0.003216055
NN,-3.11950951,-0.715090181,1.83947742574404,val,-0.909315118,-3.972470306,0.002728587
NN,-3.11950951,-0.879697023,1.70986935643601,val,-1.119019098,-3.972470306,0.002536333
NN,-3.11950951,-1.020985613,1.59732335411289,val,-1.299016353,-3.972470306,0.002369388
O,-4.91501856,0.456166983,2.46796809112353,val,0.582829956,-6.259892802,0.003660858
O,-4.91501856,0.366278398,2.43762728798145,val,0.468314704,-6.259892802,0.003615852
O,-4.91501856,0.081511452,2.3323769389402,val,0.105530501,-6.259892802,0.003459729
O,-4.91501856,-0.4794369,2.0843132668037,val,-0.609100193,-6.259892802,0.003091764
O,-4.91501856,-0.920187345,1.85068786913936,val,-1.170602505,-6.259892802,0.002745216
O([2H])[2H],-4.930142947,0.497607589,2.4101752183741,val,0.635623994,-6.279160799,0.003575131
O([2H])[2H],-4.930142947,0.400180869,2.37912992829065,val,0.511505393,-6.279160799,0.00352908
O([2H])[2H],-4.930142947,0.055589459,2.25551235750993,val,0.072506691,-6.279160799,0.003345712
O([2H])[2H],-4.930142947,-0.108547718,2.18865688384864,val,-0.13659895,-6.279160799,0.003246542
O([2H])[2H],-4.930142947,-0.318213533,2.0954562951807,val,-0.403706655,-6.279160799,0.003108293
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,-4.987108819,1.859194904,2.18773397224793,val,2.370243741,-6.351733541,0.003245173
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,-4.987108819,1.6289653,2.11896930526801,val,2.076938411,-6.351733541,0.003143171
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,-4.987108819,1.39192177,2.05439650412681,val,1.774952351,-6.351733541,0.003047387
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,-4.987108819,1.03827622,1.9363784247672,val,1.324418957,-6.351733541,0.002872325
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,-4.987108819,0.88676792,1.88231225423012,val,1.131402111,-6.351733541,0.002792126
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-4.998686502,1.809219875,2.08618335941171,val,2.306577114,-6.366483149,0.003094538
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-4.998686502,1.689521473,2.05439650412681,val,2.154085085,-6.366483149,0.003047387
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-4.998686502,1.374432904,1.96459295823168,val,1.752672081,-6.366483149,0.002914177
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-4.998686502,1.198255728,1.90896275926973,val,1.528227857,-6.366483149,0.002831658
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-4.998686502,1.123271848,1.88231225423012,val,1.432700734,-6.366483149,0.002792126
O=[S]=O,-2.765518237,-0.008444848,3.40050520814724,val,-0.009071018,-3.521496472,0.005044136
O=[S]=O,-2.765518237,-0.160225218,3.20642208947456,val,-0.202434472,-3.521496472,0.004756243
O=[S]=O,-2.765518237,-0.377939296,2.93261801504568,val,-0.479795413,-3.521496472,0.004350096
O=[S]=O,-2.765518237,-0.559683234,2.71364257501101,val,-0.711331518,-3.521496472,0.004025279
O=[S]=O,-2.765518237,-0.609904732,2.65528476440811,val,-0.775312139,-3.521496472,0.003938714
O=[S]1(=O)CCCO1,-3.980972674,1.574704046,2.18773397224793,val,2.007811267,-5.069947493,0.003245173
O=[S]1(=O)CCCO1,-3.980972674,1.393914869,2.11896930526801,val,1.777491497,-5.069947493,0.003143171
O=[S]1(=O)CCCO1,-3.980972674,1.232570423,2.05439650412681,val,1.571943708,-5.069947493,0.003047387
O=[S]1(=O)CCCO1,-3.980972674,1.082910643,1.99364208962287,val,1.381281819,-5.069947493,0.002957267
O=[S]1(=O)CCCO1,-3.980972674,0.950453879,1.9363784247672,val,1.212536035,-5.069947493,0.002872325
O=[S]1OCCO1,-3.264616472,0.430735373,2.18773397224793,val,0.550430878,-4.157332047,0.003245173
O=[S]1OCCO1,-3.264616472,0.307997818,2.11896930526801,val,0.394067063,-4.157332047,0.003143171
O=[S]1OCCO1,-3.264616472,0.196728896,2.05439650412681,val,0.252313929,-4.157332047,0.003047387
O=[S]1OCCO1,-3.264616472,0.094609992,1.99364208962287,val,0.122217633,-4.157332047,0.002957267
O=[S]1OCCO1,-3.264616472,0.000243764,1.9363784247672,val,0.001998003,-4.157332047,0.002872325
O=C(OCc1ccccc1)c1ccccc1,-5.20556811,1.95700989,2.33958090779715,val,2.494856981,-6.63004386,0.003470415
O=C(OCc1ccccc1)c1ccccc1,-5.20556811,1.29925192,2.1528028805089,val,1.656893854,-6.63004386,0.003193358
O=C(OCc1ccccc1)c1ccccc1,-5.20556811,0.633467688,1.90896275926973,val,0.808705521,-6.63004386,0.002831658
O=C(OCc1ccccc1)c1ccccc1,-5.20556811,0.507439714,1.85639589873995,val,0.648149815,-6.63004386,0.002753683
O=C(OCc1ccccc1)c1ccccc1,-5.20556811,0.394133323,1.80664631182547,val,0.503801009,-6.63004386,0.002679887
O=C(OCc1ccccc1)c2ccccc2,-5.162254189,2.321391899,2.42361912132613,val,2.959068289,-6.574863277,0.003595073
O=C(OCc1ccccc1)c2ccccc2,-5.162254189,1.659070264,2.26111050063067,val,2.115291195,-6.574863277,0.003354016
O=C(OCc1ccccc1)c2ccccc2,-5.162254189,1.674239277,2.26104578221309,val,2.134616044,-6.574863277,0.00335392
O=C(OCc1ccccc1)c2ccccc2,-5.162254189,1.679836791,2.2610451080629,val,2.141747103,-6.574863277,0.003353919
O=C(OCc1ccccc1)c2ccccc2,-5.162254189,0.394133323,1.80664631182547,val,0.503801009,-6.574863277,0.002679887
O=C(OCCCCCCC)C,-3.585843765,0.150440471,2.29967661015715,val,0.19334392,-4.566565594,0.003411223
O=C(OCCCCCCC)C,-3.585843765,-0.091828057,2.1528028805089,val,-0.115298624,-4.566565594,0.003193358
O=C(OCCCCCCC)C,-3.585843765,-0.294983094,2.02356357135104,val,-0.3741118,-4.566565594,0.003001651
O=C(OCCCCCCC)C,-3.585843765,-0.478484871,1.90896275926973,val,-0.607887337,-4.566565594,0.002831658
O=C(OCCCCCCC)C,-3.585843765,-0.634241074,1.80664631182547,val,-0.806315879,-4.566565594,0.002679887
O=C=S,-2.541616567,-0.057748834,4.47553744937975,val,-0.071882757,-3.236252732,0.006638784
O=C=S,-2.541616567,-0.38984953,3.85890171497065,val,-0.494968679,-3.236252732,0.005724098
O=C=S,-2.541616567,-0.627466915,3.43638617749431,val,-0.797685812,-3.236252732,0.00509736
O=C=S,-2.541616567,-0.704502355,3.30595429666249,val,-0.895826559,-3.236252732,0.004903884
O=C=S,-2.541616567,-0.794141989,3.15953561838785,val,-1.010024655,-3.236252732,0.004686694
O=C1CCCCC1,-3.714483355,0.723547929,2.32859023736154,val,0.923464936,-4.730448417,0.003454112
O=C1CCCCC1,-3.714483355,0.461364903,2.22381718664994,val,0.589451944,-4.730448417,0.003298697
O=C1CCCCC1,-3.714483355,-0.402296416,1.76110274790356,val,-0.510825624,-4.730448417,0.00261233
O=C1CCCCC1,-3.714483355,-0.692236241,1.60454619917498,val,-0.880199912,-4.730448417,0.002380102
O=C1CCCCC1,-3.714483355,-0.738428744,1.58010151353458,val,-0.939047719,-4.730448417,0.002343842
O=C1CCCO1,-3.317937424,0.570521722,2.33958090779715,val,0.728514324,-4.225261276,0.003470415
O=C1CCCO1,-3.317937424,0.495442901,2.29967661015715,val,0.63286625,-4.225261276,0.003411223
O=C1CCCO1,-3.317937424,0.427863146,2.26111117478085,val,0.546771751,-4.225261276,0.003354017
O=C1CCCO1,-3.317937424,0.3158974,2.18773397224793,val,0.404130885,-4.225261276,0.003245173
O=C1CCCO1,-3.317937424,-0.040513759,1.96459363238186,val,-0.049925809,-4.225261276,0.002914178
O=Cc1ccccc1O,-3.378471655,-0.027664916,1.89394606394045,train,-0.033556784,-4.302379997,0.002809383
O=Cc1ccccc1O,-3.378471655,-0.537754417,1.60569292863648,train,-0.683394889,-4.302379997,0.002381803
O=Cc1ccccc1O,-3.378471655,-0.693562327,1.51443389249597,train,-0.881889305,-4.302379997,0.002246434
O=Cc1ccccc1O,-3.378471655,-0.80087347,1.45181477858548,train,-1.018600351,-4.302379997,0.002153548
O=Cc1ccccc1O,-3.378471655,-0.821800797,1.43941513426712,train,-1.045261113,-4.302379997,0.002135155
O=Cc1ccco1,-3.459706345,0.728155848,2.46805842724807,val,0.929335281,-4.405870457,0.003660992
O=Cc1ccco1,-3.459706345,0.528462582,2.3808941793199,val,0.674932292,-4.405870457,0.003531697
O=Cc1ccco1,-3.459706345,0.376045818,2.29967661015715,val,0.480758092,-4.405870457,0.003411223
O=Cc1ccco1,-3.459706345,0.234242109,2.16803395559642,val,0.300104592,-4.405870457,0.003215951
O=Cc1ccco1,-3.459706345,-0.278721169,1.90896275926973,val,-0.353394616,-4.405870457,0.002831658
O=Cc1occc1,-3.512544572,0.696044239,2.46801797823708,val,0.888426094,-4.473184709,0.003660932
O=Cc1occc1,-3.512544572,0.528462582,2.3808941793199,val,0.674932292,-4.473184709,0.003531697
O=Cc1occc1,-3.512544572,0.376045818,2.29967661015715,val,0.480758092,-4.473184709,0.003411223
O=Cc1occc1,-3.512544572,0.115177507,2.1528028805089,val,0.148420005,-4.473184709,0.003193358
O=Cc1occc1,-3.512544572,-0.434339583,1.80664631182547,val,-0.551647618,-4.473184709,0.002679887
OC(=O)C(Cl)Cl,-3.768370791,1.333955476,2.30518104640243,val,1.701105101,-4.799099329,0.003419388
OC(=O)C(Cl)Cl,-3.768370791,0.270044016,1.80907055588402,val,0.345715104,-4.799099329,0.002683483
OC(=O)C(Cl)Cl,-3.768370791,-0.281296058,1.55638962914324,val,-0.356674944,-4.799099329,0.002308669
OC(=O)C(Cl)Cl,-3.768370791,-0.54008988,1.4876977703831,val,-0.686370196,-4.799099329,0.002206775
OC(=O)C(Cl)Cl,-3.768370791,-0.503829258,1.45714932898462,val,-0.640175296,-4.799099329,0.002161461
OC(=O)C(F)(F)F,-3.816742257,-0.105243271,2.30163973549043,val,-0.132389188,-4.860723067,0.003414135
OC(=O)C(F)(F)F,-3.816742257,-0.227140201,2.22345044895031,val,-0.287682072,-4.860723067,0.003298153
OC(=O)C(F)(F)F,-3.816742257,-0.443937327,2.07112217017034,val,-0.563874845,-4.860723067,0.003072197
OC(=O)C(F)(F)F,-3.816742257,-0.542275932,2.02113663069177,val,-0.689155159,-4.860723067,0.002998051
OC(=O)C(F)(F)F,-3.816742257,-0.588984087,1.99116930675114,val,-0.74865989,-4.860723067,0.002953599
OC(=O)C(F)F,-4.559680583,0.856516273,2.29967661015715,train,1.092862457,-5.807203308,0.003411223
OC(=O)C(F)F,-4.559680583,0.66331202,2.22381718664994,train,0.846726268,-5.807203308,0.003298697
OC(=O)C(F)F,-4.559680583,0.50414852,2.13914055289753,train,0.643956936,-5.807203308,0.003173092
OC(=O)C(F)F,-4.559680583,0.342683022,2.08618335941171,train,0.438254931,-5.807203308,0.003094538
OC(=O)C(F)F,-4.559680583,0.202198943,2.02356357135104,train,0.259282598,-5.807203308,0.003001651
OC=O,-3.981378864,0.52930148,2.40637098889068,val,0.676001022,-5.070464966,0.003569488
OC=O,-3.981378864,0.680952056,2.40133306457213,val,0.869199124,-5.070464966,0.003562015
OC=O,-3.981378864,0.384589757,2.26749942191622,val,0.491642804,-5.070464966,0.003363493
OC=O,-3.981378864,0.147004107,2.15033077178735,val,0.1889661,-5.070464966,0.003189691
OC=O,-3.981378864,0.047370027,2.09897940403776,val,0.062035391,-5.070464966,0.003113519
Oc1ccc(C=O)cc1,-5.460312216,1.187972411,1.67013561879234,val,1.515127233,-6.954579901,0.002477394
Oc1ccc(C=O)cc1,-5.460312216,1.021394955,1.63133760160286,val,1.302912752,-6.954579901,0.002419843
Oc1ccc(C=O)cc1,-5.460312216,0.886007925,1.5943011388419,val,1.130433901,-6.954579901,0.002364905
Oc1ccc(C=O)cc1,-5.460312216,0.881687329,1.59317058898479,val,1.124929597,-6.954579901,0.002363228
Oc1ccc(C=O)cc1,-5.460312216,0.754418096,1.55638962914324,val,0.962792566,-6.954579901,0.002308669
Oc1ccc(cc1)[N+]([O-])=O,-4.491437665,1.131842461,1.75949422556661,val,1.443619428,-5.72026396,0.002609944
Oc1ccc(cc1)[N+]([O-])=O,-4.491437665,1.049469234,1.74131509172824,val,1.338678507,-5.72026396,0.002582978
Oc1ccc(cc1)[N+]([O-])=O,-4.491437665,0.961581511,1.71474009150915,val,1.226712291,-5.72026396,0.002543558
Oc1ccc(cc1)[N+]([O-])=O,-4.491437665,0.680952056,1.63173197945999,val,0.869199124,-5.72026396,0.002420428
Oc1ccc(cc1)[N+]([O-])=O,-4.491437665,-0.071910838,1.38671209540034,val,-0.089924708,-5.72026396,0.002056978
Oc1ccc(Cl)cc1,-3.974730594,-0.12337222,1.64286624388462,val,-0.155484903,-5.061995278,0.002436944
Oc1ccc(Cl)cc1,-3.974730594,-0.243532448,1.59129038412403,val,-0.308565283,-5.061995278,0.002360439
Oc1ccc(Cl)cc1,-3.974730594,-0.447809526,1.50261941053656,val,-0.568807906,-5.061995278,0.002228909
Oc1ccc(Cl)cc1,-3.974730594,-0.695270595,1.3953230156895,val,-0.884065585,-5.061995278,0.002069751
Oc1ccc(Cl)cc1,-3.974730594,-0.746906028,1.37259539056554,val,-0.949847515,-5.061995278,0.002036038
Oc1cccc(c1)[N+]([O-])=O,-5.375753967,0.999988888,1.82622295899347,val,1.275642091,-6.846855331,0.002708926
Oc1cccc(c1)[N+]([O-])=O,-5.375753967,0.964568294,1.81638171462009,val,1.23051736,-6.846855331,0.002694328
Oc1cccc(c1)[N+]([O-])=O,-5.375753967,0.926511269,1.80664631182547,val,1.182033897,-6.846855331,0.002679887
Oc1cccc(c1)[N+]([O-])=O,-5.375753967,0.896081192,1.79701472815905,val,1.143266929,-6.846855331,0.0026656
Oc1cccc(c1)[N+]([O-])=O,-5.375753967,0.694978106,1.73682929640968,val,0.887067873,-6.846855331,0.002576324
Oc1cccc(Cl)c1,-10.19406797,2.207059764,2.29967661015715,val,2.813412717,-12.985237,0.003411223
Oc1cccc(Cl)c1,-10.19406797,1.710155554,2.22381718664994,val,2.18037226,-12.985237,0.003298697
Oc1cccc(Cl)c1,-10.19406797,1.344710313,2.1528028805089,val,1.714806428,-12.985237,0.003193358
Oc1cccc(Cl)c1,-10.19406797,1.270899238,2.11896930526801,val,1.620773422,-12.985237,0.003143171
Oc1cccc(Cl)c1,-10.19406797,0.866531076,2.02356357135104,val,1.105621003,-12.985237,0.003001651
Oc1cccc(O)c1[N+]([O-])=O,-4.208418191,0.284901531,1.71648681463364,val,0.364643114,-5.359705983,0.002546149
Oc1cccc(O)c1[N+]([O-])=O,-4.208418191,0.071345331,1.63272028362847,val,0.092579181,-5.359705983,0.002421894
Oc1cccc(O)c1[N+]([O-])=O,-4.208418191,-0.034922816,1.5927944131826,val,-0.042803122,-5.359705983,0.00236267
Oc1cccc(O)c1[N+]([O-])=O,-4.208418191,-0.119347772,1.55746826943626,val,-0.150357882,-5.359705983,0.002310269
Oc1cccc(O)c1[N+]([O-])=O,-4.208418191,-0.205667359,1.52126842705257,val,-0.260326342,-5.359705983,0.002256572
OC1CCCCC1,-7.584459182,1.383629511,1.98835001068528,val,1.764388272,-9.660676846,0.002949417
OC1CCCCC1,-4.900346568,0.584861481,1.97900224424596,val,0.74678273,-6.241201142,0.002935551
OC1CCCCC1,-4.900346568,0.537285894,1.96459295823168,val,0.686172917,-6.241201142,0.002914177
OC1CCCCC1,-4.900346568,0.447795764,1.9363784247672,val,0.572165284,-6.241201142,0.002872325
OC1CCCCC1,-4.900346568,0.371519082,1.90788209652617,val,0.474991171,-6.241201142,0.002830055
Oc1ccccc1,-7.584459182,0.704936662,1.85639589873995,test,0.899754763,-9.660676846,0.002753683
Oc1ccccc1,-7.584459182,0.247502665,1.73014307489337,test,0.316998127,-9.660676846,0.002566406
Oc1ccccc1,-4.900346568,-0.348454601,1.63252275762481,test,-0.442232832,-6.241201142,0.002421601
Oc1ccccc1,-7.584459182,-0.253751176,1.60302059731055,test,-0.321583624,-9.660676846,0.002377839
Oc1ccccc1,-7.584459182,-0.220885598,1.58941422416437,test,-0.279713903,-9.660676846,0.002357656
Oc1ccccc1[N+]([O-])=O,-3.697036245,1.030091947,2.22377808593932,val,1.313992449,-4.708221343,0.003298639
Oc1ccccc1[N+]([O-])=O,-3.697036245,0.713824165,2.1057323664222,val,0.911077165,-4.708221343,0.003123536
Oc1ccccc1[N+]([O-])=O,-3.697036245,-0.049893577,1.76409395226612,val,-0.061875404,-4.708221343,0.002616767
Oc1ccccc1[N+]([O-])=O,-3.697036245,-0.446009344,1.55459504135574,val,-0.56651453,-4.708221343,0.002306007
Oc1ccccc1[N+]([O-])=O,-3.697036245,-0.689968148,1.42481304130046,val,-0.877310432,-4.708221343,0.002113495
Oc1ccccc1C=O,-3.330513834,-0.446009344,1.65862989761681,val,-0.56651453,-4.24128323,0.002460327
Oc1ccccc1C=O,-3.330513834,-0.559667247,1.59317058898479,val,-0.711311151,-4.24128323,0.002363228
Oc1ccccc1C=O,-3.330513834,-0.693562327,1.51443389249597,val,-0.881889305,-4.24128323,0.002246434
