original_smiles,augmented_smiles
CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,cc(n)SCCCCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)OCC
CN(C)N=Nc1ccccc1C(=O)NCC(N)=O,N=Nc1ccccc1C(=O)NCC(N)=O
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,CN1CCN(c2ncnc(Cl)c2S)CC1
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,CNCC(COc1cccc2ccccc12)O[SH]=O
C#CCOc1c(Cl)cc(NC=NOCCOCC)cc1Cl,CCOCCON=CNc1cc(Cl)cc(Cl)c1
C#CCOc1c(Cl)cc(NC=NOCSC)cc1Cl,C#CCOc1c(Cl)cc(NC=NO)cc1Cl
C#CCOc1c(Cl)cc(NC=NOCC(=O)OCC)cc1Cl,C#CCOc1c(Cl)cc(NC=NOCC)cc1Cl
C#CCOc1c(Cl)cc(NC=NOCOCC)cc1Cl,COCON=CNc1cc(Cl)c(O)c(Cl)c1
COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,COCCCNC(=S)Cn1cncn1
CN1C(=O)NC(=O)C(=O)C1=O,O=C1NCC(=O)C(=O)N1
COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,CNC(=S)Cn1cnc(N(=O)O)n1
C#CCOc1c(Cl)cc(NC=NOCOC)cc1Cl,COCON=CNc1cc(Cl)c(O)c(Cl)c1
O=C(O)c1ccccc1N1C(=O)CCC1=O,CN(C=O)c1ccccc1C(=O)O
C#CCOc1c(Cl)cc(NC=NOCC#N)cc1Cl,N#CCON=CNc1cc(Cl)c(O)c(Cl)c1
CCN1C(=O)NC(=O)C(=O)C1=O,CCN1C(=O)CCNC1=O
CN1C(=O)C(=O)C(=O)N(C)C1=O,CN1CNC(=O)C(=O)C1=O
CCCN1C(=O)NC(=O)C(=O)C1=O,CN1C(=O)NC(=O)C(=O)C1=O
O=C1NC(=O)N(Cc2ccccc2)C(=O)C1=O,CC(=O)N(Cc1ccccc1)C(N)=O
CCCCN1C(=O)NC(=O)C(=O)C1=O,CCCCN(C(C)=O)C(N)=O
CC(C)CN1C(=O)NC(=O)C(=O)C1=O,CN1C(=O)NC(=O)C(=O)C1=O
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65OC=O)C4)CC3OC=O)CC2OC=O)CC(O)C1OC=O,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)CC(O)CC65OC=O)C4)CC3OC=O)CC2OC=O)CC(O)C1O
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,CC(F)(F)N(C(F)(F)CF)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F
COC1=CC2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3C2C(OC)=C1O,C=C(O)C1c2ccc(OC)c(=O)cc2C(NC(C)=O)CCC1C
CCCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,cnc1c(c)ncn1COCCOC(=O)CCCC
O=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,ccn(c=O)C1C=C(CO)C(O)C1O
CCCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CCC,CN(C)C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1
CCCC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,CCCC(C)C(=O)OCC1CCC(n2cncc2n)O1
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CSCCO,ccNc1nc(=O)c2ncn(CC(O)CSCCO)c2n1
CC(C)(C)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,cnc1c(c)ncn1COCCOC(=O)C(C)C
CCCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CCC,CN(C)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCO,nc1nc(Nc2ccccc2)nc(=O)c1n
O=c1ccc2ccc(O)cc2o1,ccc1ccc(=O)oc1c
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2C1CC(O)C(CO)O1,ccNc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2n1
COc1ccc2c(C)cc(=O)n3c(C)cc1c23,Cc1ccn2ccc3c(O)ccc1c32
CCCOc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1
COc1ccc2ccc(=O)oc2c1,coc1cc(OC)ccc1c
CCCCCOc1ccc2ccc(=O)oc2c1,CCOc1ccc2ccc(=O)oc2c1
Nc1nc(=O)n(C2CCC(CO)O2)cc1I,O=c1ncc(I)cn1C1CCCO1
Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,CCOC(Oc1ccc2c(C)cc(=O)oc2c1)C(C)O
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC=O)CC2
COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,COc1c(O)cc2c(c1OC)-c1ccc(S)ccc1C(N)CC2
COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,cc(c)C(=O)NC1CCc2c(C)cc(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
CCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CC,CC1CC(O)C(n2ccc(N=CN(C)C)nc2=O)O1
CC(C)N(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)C(C)C,CC(C)N(C=Nc1ccn(C2CCCO2)c(=O)n1)C(C)C
CN(C)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,C=Nc1ccn(C2OC(C)C(O)C2O)c(=O)n1
CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,CCc1ccc(OCC(C)O)c2c(=O)ccoc12
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,Cc1cc(=O)c2cc3c(cc2o1)CCCC3
Nc1nc2c(ncn2C2OC(CO)CC2F)c(=O)[nH]1,Nc1nc(=O)c2ncn(C3CCCO3)c2n1
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(N=N=N)C(COC(=O)CNC(=O)C(C)(C)C)O2)c(=O)nc1=O
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,cn(c)C1CC(N=N=N)C(COC(=O)CCCNC(=O)C23CC4CC(CC(C4)C2)C3)O1
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,cn(c)C1CC(N=N=N)C(COC(=O)CCNC(=O)C23CC4CC(CC(C4)C2)C3)O1
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CO,Cn1cnc2c(=O)nc(Nc3ccccc3)nc21
COCCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,Cnc1nc(Nc2ccccc2)nc(=O)c1n
C=CCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,nc1nc(Nc2ccccc2)nc(=O)c1n
Cc1c(O)c(=O)ccn1-c1ccccc1,ccn(-c1ccccc1)c(c)C
Cc1ccc(-n2ccc(=O)c(O)c2C)cc1,ccc(c)-n1ccc(=O)c(O)c1C
COc1ccc(-n2ccc(=O)c(O)c2C)cc1,ccc(cc)-n1ccc(=O)c(O)c1C
Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,ccn(-c1ccc(N(=O)O)cc1)c(c)C
Cc1ccccc1C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,cc(c)C(=O)OCC1CCC(n2cnc3c(=O)ncnc32)O1
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CC[N+]([O-])(CCO)CC1,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1
O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCOS(=O)(=O)O)CC1,ccn(CC(=O)N1CCN(CCOS(=O)(=O)O)CC1)c(=O)s
O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,cc1csc(Cn2nc(CC(=O)O)c3ccccc3c2=O)n1
O=c1[nH]nc(SCc2ccccc2)[nH]1,nc(n)SCc1ccccc1
O=c1nc(Nc2ccccc2)[nH]c2nc[nH]c12,ccc(c)Nc1nc(=O)c(n)c(n)n1
O=c1n[n+]([O-])ccn1Cc1ccccc1,cc(c)Cn1ccn(O)nc1=O
O=c1cccccc1,cccccc
Oc1ccncc1,ncccO
CCCNC(=O)CCn1ccc(=O)c(O)c1C,ccn(CCC(=O)NCCC)c(c)C
Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,Cc1c(O)c(=O)ccn1CCC(N)=O
CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,ccn(CCC(=O)N(C)CC)c(c)C
Cc1[nH]ccc(=O)c1O,cc(=O)c(O)cC
CCCCn1ccc(=O)c(O)c1CC,CCc1c(O)c(=O)ccn1C
CCCCCCn1ccc(=O)c(O)c1CC,CCCn1ccc(=O)c(O)c1CC
COCC(C)n1ccc(=O)c(O)c1C,CCn1ccc(=O)c(O)c1C
Cc1c(O)c(=O)ccn1CCN,Cc1c(O)c(=O)ccn1C
CCOCCCn1ccc(=O)c(O)c1CC,CCOCCCn1ccccc1C
CNC(=O)CCn1ccc(=O)c(O)c1C,ccn(CCC(=O)NC)c(c)C
Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,Cc1c(O)c(=O)ccn1CCC=O
CCN(CC)C(=O)CCn1ccc(=O)c(O)c1C,CNC(=O)CCn1ccc(=O)c(O)c1C
CCNC(=O)CCn1ccc(=O)c(O)c1C,ccn(CCC(=O)NCC)c(c)C
CCCCNC(=O)CCn1ccc(=O)c(O)c1C,CNC(=O)CCn1ccc(=O)c(O)c1C
CCc1[nH]ccc(=O)c1O,O=c1ccncc1O
CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,CCCS(=O)c1ccc2nc(NC)nc2c1
c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,cc(c)-c1cnc(SCCc2cncn2)n1
Clc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,CCCSc1ncc(-c2ccc(Cl)cc2)n1
O=[N+]([O-])c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,ccc(cc)-c1cnc(SCCc2cncn2)n1
CCCCOc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,Oc1ccc(-c2cnc(SCCc3cncn3)n2)cc1
CCCc1ccc(-c2cnc(SCCc3cnc[nH]3)[nH]2)cc1,ccc(cc)-c1cnc(SCCc2cncn2)n1
O=S(=O)(Oc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1)c1ccccc1,CCSc1ncc(-c2ccc(OS(=O)(=O)c3ccccc3)cc2)n1
NC(=O)c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,CCCSc1ncc(-c2ccc(C(N)=O)cc2)n1
Brc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,CCCSc1ncc(-c2cccc(Br)c2)n1
O=[N+]([O-])c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,CCCSc1ncc(-c2cccc(N(=O)O)c2)n1
CCCc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,CCCSc1ncc(-c2cccc(CCC)c2)n1
NC(=O)c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,CCCSc1ncc(-c2cccc(C(N)=O)c2)n1
Cc1ncc(CO)c(C=NNC(=O)c2ccccc2)c1O,cc(C)c(C=NNC(=O)c1ccccc1)cO
Cc1ncc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,cc(c)C(=O)NN=Cc1c(CO)cnc(C)c1O
Cc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,ccc(C=NNC(=O)c1ccc(C)cc1)c(c)C
Cc1ncc(CO)c(C=NNC(=O)c2ccc([N+](=O)[O-])cc2)c1O,cc(C)c(C=NNC(=O)c1ccc(N(=O)O)cc1)cO
Cc1ncc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,cc(C)c(C=NNC(=O)c1ccc(N)cc1)cO
Cc1ncc(CO)c(C=NNC(=O)c2ccc(C(C)(C)C)cc2)c1O,cc(C)c(C=NNC(=O)c1ccc(C(C)(C)C)cc1)cO
COc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,ccc(c)C(=O)NN=Cc1c(CO)cnc(C)c1O
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O,cc(C)c(C=NNC(=O)c1cccc(Cl)c1)cO
Cc1ncc(CO)c(C=NNC(=O)c2cccc(F)c2)c1O,cc(C)c(C=NNC(=O)c1cccc(F)c1)cO
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Br)c2)c1O,cc(C)c(C=NNC(=O)c1cccc(Br)c1)cO
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,cc(C)c(C=NNC(=O)c1ccncc1)cO
CC(=O)NN=Cc1c(CO)cnc(C)c1O,Cc1ncc(CO)c(C=NN)c1O
Cc1ncc(CO)c(C=NNC(=O)c2ccco2)c1O,cc(C)c(C=NNC(=O)c1ccco1)cO
Cc1ncc(CO)c(C=NNC(=O)c2cccs2)c1O,cc(C)c(C=NNC(=O)c1cccs1)cO
O=C(NN=Cc1ccccc1O)c1ccccc1,ccc(c)C=NNC(=O)c1ccccc1
O=C(NN=Cc1ccccc1O)c1ccc(O)cc1,ccc(c)C=NNC(=O)c1ccc(O)cc1
Cc1ccc(C(=O)NN=Cc2ccccc2O)cc1,ccc(c)C=NNC(=O)c1ccc(C)cc1
O=C(NN=Cc1ccccc1O)c1ccc([N+](=O)[O-])cc1,ccc(cc)C(=O)NN=Cc1ccccc1O
Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,ccc(c)C=NNC(=O)c1ccc(N)cc1
CC(C)(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,O=C(NN=Cc1ccccc1O)c1ccccc1
COc1ccc(C(=O)NN=Cc2ccccc2O)cc1,ccc(c)C(=O)NN=Cc1ccccc1O
O=C(NN=Cc1ccccc1O)c1cccc(Cl)c1,ccc(c)C(=O)NN=Cc1ccccc1O
O=C(NN=Cc1ccccc1O)c1cccc(F)c1,ccc(c)C(=O)NN=Cc1ccccc1O
O=C(NN=Cc1ccccc1O)c1cccc(Br)c1,ccc(c)C(=O)NN=Cc1ccccc1O
O=C(NN=Cc1ccccc1O)c1ccncc1,cc(c)C(=O)NN=Cc1ccccc1O
CC(=O)NN=Cc1ccccc1O,ccc(C=NNC(C)=O)cc
O=C(NN=Cc1ccccc1O)c1ccco1,ccC(=O)NN=Cc1ccccc1O
O=C(NN=Cc1ccccc1O)c1cccs1,ccc(c)C=NNC(=O)c1cccs1
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc(O)cc1,cc(c)C(=O)NN=Cc1c(O)ccc2ccccc12
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc([N+](=O)[O-])cc1,cc(O)c(C=NNC(=O)c1ccc(N(=O)O)cc1)c(c)c
Nc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,cc(O)c(C=NNC(=O)c1ccc(N)cc1)c(c)c
COc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,ccc(c)C(=O)NN=Cc1c(O)ccc2ccccc12
O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,cc(c)C(=O)NN=Cc1c(O)ccc2ccccc12
CC(=O)NN=Cc1c(O)ccc2ccccc12,cc1cccc(O)c1C=NNC(C)=O
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccco1,cc(O)c(C=NNC(=O)c1ccco1)c(c)c
Oc1ccccc1C=NNc1ccccn1,cc(n)NN=Cc1ccccc1O
Cc1ncc(CO)c(C=NNc2ccccn2)c1O,cc(n)NN=Cc1c(CO)cnc(C)c1O
O=Cc1cc(O)cc(Br)c1,Oc1cccc(Br)c1
CC(C)OC(=O)COc1ccc(C=O)cc1,ccc(cc)OCC(=O)OC(C)C
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,COCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,COCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
NS(=O)(=O)c1nn2c(=Nc3ccccc3)snc2s1,Sc1nn2c(=Nc3ccccc3)snc2s1
NS(=O)(=O)c1nn2c(=Nc3cccc(Cl)c3)snc2s1,Clc1cccc(N=c2snc3scnn23)c1
NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,Clc1ccc(N=c2snc3scnn23)cc1
COc1cccc(N=c2snc3sc(S(N)(=O)=O)nn23)c1,COc1cccc(N=c2snc3scnn23)c1
COc1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,COc1ccc(N=c2snc3scnn23)cc1
NS(=O)(=O)c1nn2c(=Nc3ccc(O)cc3)snc2s1,Oc1ccc(N=c2snc3scnn23)cc1
NS(=O)(=O)c1nn2c(=Nc3cccc(F)c3)snc2s1,cc(c)N=c1snc2sc(S(N)(=O)=O)nn12
NS(=O)(=O)c1nn2c(=Nc3ccc(F)cc3)snc2s1,ccc(cc)N=c1snc2sc(SN)nn12
CN(C)c1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,ccc(cc)N=c1snc2sc(S(N)(=O)=O)nn12
C1CC2=NOS3=C2C(=NO3)C1,CCC1=NOS(O)=C1C
Clc1cccc(Oc2ccccc2)c1Cl,ccc(cCl)Oc1ccccc1
Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,cc(c)Oc1ccc(Cl)c(Cl)c1Cl
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,cc(c)Oc1c(Cl)cc(Cl)cc1Cl
Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,cc(c)Oc1cc(Cl)c(Cl)c(Cl)c1
Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,ccc(c)Oc1ccc(Cl)c(Cl)c1Cl
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,ccc(Oc1cccc(Cl)c1)c(c)Cl
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1,ccc(Oc1ccc(Cl)cc1)c(c)Cl
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,ccc(c)Oc1c(Cl)ccc(Cl)c1Cl
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,cc(c)Oc1c(Cl)c(Cl)cc(Cl)c1Cl
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,ccc(cc)Oc1ccc(Cl)cc1Cl
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,ccc(c)Oc1cc(Cl)c(Cl)cc1Cl
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,cc(Cl)c(c)Oc1ccc(Cl)c(Cl)c1
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,ccc(cc)Oc1cc(Cl)cc(Cl)c1
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,ccc(c)Oc1cc(Cl)c(Cl)c(Cl)c1
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,ccc(cCl)Oc1cc(Cl)c(Cl)c(Cl)c1
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)c1,ccc(ccCl)Oc1cc(Cl)cc(Cl)c1Cl
Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)cc(Cl)c1Cl,ccc(Oc1cc(Cl)c(Cl)c(Cl)c1)c(c)Cl
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,cc(Cl)c(Oc1ccc(Cl)cc1)c(Cl)cCl
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,cc(Cl)c(Oc1ccc(Cl)cc1Cl)c(c)Cl
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,ccc(Oc1cc(Cl)c(Cl)c(Cl)c1Cl)c(c)Cl
Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,ccc(Oc1c(Cl)c(Cl)cc(Cl)c1Cl)c(c)Cl
CCCCNC(=O)CNC(=O)C=[N+]=N,CCCCNC(=O)CNC=O
CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,Cc1ncc(C(=O)OC(C)C)c(=O)n1C
CC(CO)OC(C)CO,CCOC(C)CO
CC(C)CC(C)CC(C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,CNc1ccc(C(=O)OC(C)CC(C)CC(C)C)c(Cl)c1
CCN(CC)C(=O)OCCCc1cccnc1,CNC(=O)OCCCc1cccnc1
O=c1nc(N=CN2CCCC2)ccn1C1OC(CO)C(O)C1O,O=c1nc(N=CN2CCCC2)ccn1C1CCCO1
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,CCCCOC(=O)c1cnc(C)n(C)c1=O
COc1ccc(Cc2cccc(-c3c(O)c4ccc(Cl)cc4[nH]c3=O)c2)cc1,cc1cnc(=O)c(-c2cccc(Cc3ccc(O)cc3)c2)c1O
O=c1nc(N=CN2CCCCC2)ccn1C1OC(CO)C(O)C1O,CNC=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
CC(=O)Nc1ccnnc1,CNc1ccnnc1
COC(=O)NC(=S)Nc1ccccc1N,CNC(=S)Nc1ccccc1N
O=[N+]([O-])C=C1CCCN1Cc1ccc(Cl)nc1,ccc(c)CN1CCCC1=CN(=O)O
COc1ccc2cc(CC(=O)O)ccc2c1,CCc1ccc2cc(O)ccc2c1
COC1N(C2CC(N=[N+]=N)C(CO)O2)C(=O)NC(=O)C1(C)I,COC1N(C2CC(N)CO2)C(=O)NC(=O)C1(C)I
CNC(=O)ON=C(CSC)C(C)(C)C,CCC(CS)=NOC(=O)NC
CC(=O)c1cc[n+]([O-])cc1,Cc1ccn(O)cc1
CCOc1cc[n+]([O-])cc1,COc1ccncc1
C#CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,C#CCNC(=O)NCCCC(NC(C)=O)C(=O)NCcc
CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,ccCNC(=O)C(CCCN(CCC)C(=O)NC)NC(C)=O
CNC(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,CCNC(=O)C(CCCN(Cc1ccccc1)C(=O)NC)NC(C)=O
CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(C)N=O,ccc(cc)CNC(=O)C(CCCN(CC)C(N)=O)NC(C)=O
C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCcc
CC(=O)NC(CCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,CC(=O)NC(CCCNC=O)C(=O)NCc1ccccc1
COc1ccc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,COc1ccc2c(c1OC)-c1ccc(O)ccc1C(N)CC2
COc1ccc2cc(CC(=O)OCC(=O)NC(C)(C)C)ccc2c1,ccc1cccc(CC(=O)OCC(=O)NC(C)(C)C)c1
C=CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,CC(=O)NC(CCCNCN)C(=O)NCc1ccccc1
CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1,NCOc1cccc(N(=O)O)c1
CN(C)C(=O)Oc1cccc(C#N)c1,N#Cc1cccc(OCN)c1
C#CCOc1cc(NC=NOCOC)cc(Cl)c1OCC#C,C#CCOc1cc(NC=N)cc(Cl)c1OCC#C
CN(C)C(=O)Oc1cccc(Cl)c1,ccc(cc)OC(=O)N(C)C
CCCCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O,CCCCCCn1c(N)c(N)c(=O)nc1=O
CCCC(=O)Oc1ccccc1C(=O)O,CCOc1ccccc1C(=O)O
CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(C)N=O)C(=O)NCc1ccccc1,CCNC(=O)C(CCCCN(Cc1ccccc1)C(=O)N(C)N=O)NC(C)=O
C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCC
CC(C)(C)c1ccc(CC2CCCC2(O)Cn2cncn2)cc1,OC1(Cn2cncn2)CCCC1Cc1ccccc1
C=CCN1CCN(CC=C)C1=S,CCN1CCN(CC)C1=S
CCCc1ccc(CO)cc1,Cc1ccc(CO)cc1
Cc1cc[n+]([O-])cc1,cccn(c)O
CN(C)C(=O)Oc1ccc(C#N)cc1,N#Cc1ccc(OCN)cc1
CN(C)C(=O)Oc1ccc(Br)cc1,ccc(cc)OC(=O)N(C)C
CN(C)C(=O)Oc1ccc(F)cc1,ccc(cc)OC(=O)N(C)C
CN(C)C(=O)Oc1cccc(F)c1,NC(=O)Oc1cccc(F)c1
CC(C)c1ccc(OC(=O)N(C)C)cc1,CC(C)c1ccc(OC=O)cc1
CCc1cccc(OC(=O)N(C)C)c1,ccc(cc)OC(=O)N(C)C
CCC(C)c1ccc(OC(=O)N(C)C)cc1,CC(C)c1ccc(OC(N)=O)cc1
CC(=O)c1ccc(OC(=O)N(C)C)cc1,CC(=O)c1ccc(OC=O)cc1
C#CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,CCOc1ccc(NC(=O)OC)cc1OCC
C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,C#CCCOC(=O)Nc1ccc(O)c(O)c1
C=CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,COc1ccc(NC(=O)OC(C)C)cc1OC
C#CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,CCOc1ccc(NC(=O)OC)cc1OCC
C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,CCOc1ccc(NC(=O)OC)cc1OCC
CCOc1ccc(NC(=O)OC(C)CF)cc1OCC,CCOc1ccc(NC(=O)OC)cc1OC
